asset,beta_bri,year,br,compounded_xret,rank_beta,rank_br,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,soe
600738,0.001774151,2017,1.54E-05,0.14278103,0.137305699,-0.176165803,0.544595196,0.641628382,0.100875121,-0.05137239,0
600738,-0.022934958,2018,1.50E-05,-0.257942753,-0.566176471,-0.105392157,0.781438993,0.869997878,0.283246671,-0.3299615,0
600739,-0.024616026,2018,1.90E-05,0.289511353,-0.588235294,0.034313725,1.11455315,0.213866982,-0.08473979,0.077724341,1
600739,0.017379449,2019,9.41E-06,0.082520491,0.346153846,-0.653846154,1.237074071,0.440981049,0.467536175,-0.43077597,1
600746,-0.043874446,2016,1.68E-05,-0.466731112,-0.631663974,-0.046849758,1.113973339,2.2523288,0.340996775,0.211909299,1
600746,0.000792127,2017,1.72E-05,0.14584874,0,-0.132124352,0.997461711,1.956853781,0.506515935,-0.108818822,1
600746,0.042817926,2018,1.70E-05,-0.037379944,0.784313725,-0.034313725,1.260664024,1.436067676,1.062786775,-0.747784365,1
600750,0.007304173,2016,2.87E-05,-0.281291644,0.040387722,0.431340872,0.841071895,0.759464584,0.672939829,-0.102097606,1
600751,0.134966069,2019,1.93E-05,-0.125660926,0.96875,0.132211538,1.122493038,0.8850856,-1.006575753,0.828813434,0
600753,0.023611133,2019,4.08E-05,3.566778265,0.4375,0.723557692,0.681298385,1.083276896,0.648741905,-0.225297895,0
600754,-0.041859374,2016,2.90E-06,0.364899737,-0.621970921,-1,1.014683417,-0.686520718,-0.24128308,0.276628195,1
600754,0.007372753,2018,7.62E-06,0.131945,0.154411765,-0.93872549,1.291150594,-0.012858692,0.551284873,-0.661837896,1
600755,0.070036087,2016,1.84E-05,-0.202110364,0.764135703,0.008077544,1.197230734,1.059391676,0.707007798,-0.178781566,1
600755,0.002429093,2017,1.63E-05,0.199755317,0.220207254,-0.152849741,1.32129388,1.598770894,1.220071624,0.155640149,1
600755,-0.046903224,2018,1.53E-05,-0.222074416,-0.845588235,-0.085784314,1.135325351,0.742636347,0.380870757,0.064959696,1
600755,-0.054787748,2019,4.42E-05,0.266963069,-0.802884615,0.764423077,1.021890685,0.589531456,0.338570881,0.388534903,1
600757,-0.053529453,2016,3.60E-05,-0.233373305,-0.747980614,0.57996769,1.224110696,0.69727615,0.241985037,0.106475893,1
600757,-0.002512078,2017,4.26E-05,0.205335785,-0.393782383,0.632124352,1.041204017,0.994861921,0.359106473,0.132480255,1
600757,-0.01337649,2018,3.13E-05,-0.235605227,-0.409313725,0.465686275,0.943159835,0.751253727,0.316138513,0.095512265,1
600757,0.032759561,2019,7.34E-06,0.093131936,0.579326923,-0.942307692,1.040657846,0.434069184,0.268680771,-0.153800855,1
600761,0.000393261,2016,1.25E-05,-0.117072857,-0.059773829,-0.408723748,1.064107594,0.640650557,0.325702549,0.267945585,1
600761,-0.012697112,2018,1.96E-05,0.026531944,-0.392156863,0.049019608,0.797975935,-0.079331863,-0.407998667,0.287220471,1
600761,0.043218577,2019,8.57E-06,0.165744181,0.692307692,-0.807692308,1.044357578,0.452067988,0.613432929,-0.085271683,1
600765,-0.007807547,2016,1.97E-05,-0.467053403,-0.15993538,0.046849758,1.368424568,0.551156057,-0.868580346,-0.040816054,1
600765,0.010036459,2017,1.90E-05,0.228126389,0.751295337,-0.056994819,1.337213845,-0.602805567,-2.139997436,0.968493246,1
600765,0.040068832,2018,2.07E-05,0.095929911,0.759803922,0.085784314,1.050515555,0.807381154,-0.779153104,0.646817068,1
600765,-0.038991428,2019,1.94E-05,1.190280487,-0.622596154,0.146634615,1.085672985,0.977958225,-0.335784918,0.39541255,1
600771,0.000986293,2016,9.47E-06,0.355724712,-0.053311793,-0.844911147,0.735659134,0.813836365,0.160649884,-0.12688033,0
600771,-0.008153558,2017,9.11E-06,-0.51371817,-0.748704663,-0.849740933,0.736691259,0.095493101,-0.391515286,-0.453543603,0
600771,0.026527322,2018,1.00E-05,-0.287985275,0.585784314,-0.678921569,0.993281577,-0.461005971,-0.852060192,-0.225308554,0
600771,0.078374631,2019,2.83E-05,1.747244561,0.884615385,0.480769231,0.82640362,0.691291713,0.403186605,-0.395437073,0
600773,0.010667517,2017,1.13E-05,-0.040001875,0.769430052,-0.569948187,1.397543654,1.372073638,0.175182397,0.339769284,1
600773,0.034866606,2018,1.12E-05,-0.128643573,0.713235294,-0.468137255,1.026234906,0.902587093,-0.398944652,-0.074882407,1
600773,-0.016475985,2019,1.04E-05,1.354596811,-0.302884615,-0.466346154,0.977526736,0.619412223,0.015517491,0.336527873,1
600775,-0.029210186,2016,1.69E-05,-0.450960778,-0.483037157,-0.04361874,0.955472521,0.03398924,-1.229258667,0.339899602,1
600775,0.000267107,2017,2.53E-05,1.179030804,-0.069948187,0.212435233,1.159439895,1.027216969,-0.699182501,0.068708352,1
600775,-0.005091308,2018,7.50E-06,-0.343091707,-0.191176471,-0.953431373,1.16589303,0.587944122,-1.763689127,0.772873558,1
600775,-0.004381461,2019,5.16E-05,-0.13769896,-0.040865385,0.817307692,0.940903965,0.95470908,-2.208501797,1.117409718,1
600776,-0.013120706,2017,1.27E-05,3.739070659,-0.865284974,-0.360103627,1.422448586,0.999488891,-0.804574252,-0.188229241,1
600776,-0.083401695,2019,1.04E-05,-0.18870274,-0.923076923,-0.466346154,0.981961954,0.893804249,-1.47232199,0.686374,1
600777,-0.045832271,2016,1.06E-05,-0.434988933,-0.657512116,-0.689822294,0.766010667,0.371116854,-0.762275027,-0.015633133,0
600778,-0.072050881,2016,1.85E-05,-0.362095426,-0.848142165,0.017770598,0.86111982,1.50188818,0.115283008,-0.01784715,0
600780,-0.001315427,2017,1.21E-05,-0.049342072,-0.274611399,-0.440414508,0.752334992,1.107421562,0.75184974,0.149582412,1
600787,0.021510167,2016,2.04E-05,-0.029433543,0.285945073,0.082390953,1.248086114,0.148246435,-0.825708295,0.046908555,1
600787,-0.01233834,2017,1.90E-05,-0.267958651,-0.852331606,-0.056994819,0.976745439,0.32277239,-0.221806696,0.092750313,1
600787,0.055396633,2018,3.59E-05,-0.24561322,0.894607843,0.544117647,1.162100855,0.892837996,0.29253063,0.16232299,1
600790,0.008716803,2018,1.40E-05,-0.113060547,0.205882353,-0.154411765,0.938416734,0.794839292,0.358624755,-0.106000033,1
600792,-0.014737915,2016,1.79E-05,-0.252374872,-0.263327948,-0.01453958,1.154204284,0.4904742,-0.53398231,0.265039179,1
600795,-0.000373781,2019,7.70E-06,0.328296282,0.043269231,-0.915865385,0.683130402,0.131490564,0.233365616,0.351808035,1
600796,-0.04993453,2019,1.08E-05,-0.039773704,-0.757211538,-0.387019231,0.896584277,1.286118479,0.295772612,-0.083738692,1
600797,-0.035901546,2016,9.73E-06,-0.198022818,-0.544426494,-0.812600969,0.872309612,1.044072148,-0.656508845,1.322079587,1
600797,-0.033751259,2019,9.01E-06,-0.199218283,-0.569711538,-0.728365385,1.1036832,0.890678227,-0.812961333,-0.03679872,0
600798,-0.050540846,2016,1.35E-05,-0.307424759,-0.712439418,-0.260096931,0.771457818,1.254930449,0.238489686,-0.733836554,1
600798,0.023083668,2017,5.57E-05,0.012374632,0.948186528,0.766839378,1.152622483,0.187392861,-0.772304088,0.37602109,1
600798,0.061112829,2018,1.09E-05,-0.202798563,0.911764706,-0.517156863,1.101945496,1.33011764,0.708893323,0.087054727,1
600801,0.015644531,2018,1.12E-05,0.153397585,0.365196078,-0.468137255,1.390804297,-0.052043016,1.411942631,-0.42861828,0
600801,0.047568454,2019,1.05E-05,-0.191947345,0.71875,-0.439903846,1.419235499,0.303399183,1.276586415,0.074841295,0
600802,0.062715153,2016,1.24E-05,-0.195275672,0.725363489,-0.43457189,1.181131807,2.503858985,0.091728839,-0.371356379,1
600803,-0.022280772,2016,1.66E-05,-0.103319063,-0.389337641,-0.056542811,1.006145636,0.107951102,-1.113955427,-0.441831707,0
600808,0.001340798,2016,1.15E-05,-0.001081269,-0.04361874,-0.576736672,1.335420862,0.056217836,0.090782655,-0.07335733,1
600808,-0.013493673,2019,1.40E-05,0.687057196,-0.242788462,-0.115384615,0.781847066,0.728539464,0.686695887,0.317765354,1
600809,0.011843215,2018,2.56E-05,1.106448112,0.281862745,0.308823529,1.410852209,-0.70742288,0.363084867,-0.39857586,1
600809,0.04144554,2019,2.79E-05,2.046188084,0.663461538,0.478365385,1.215723268,-0.808115217,0.044754253,0.406528966,1
600811,-0.03369891,2016,8.72E-06,-0.154557249,-0.531502423,-0.91276252,1.110204219,0.012015068,0.10740292,0.093412009,0
600820,0.062940354,2016,1.94E-05,-0.414268761,0.728594507,0.037156704,0.972512258,-0.02606262,0.620559809,0.05541815,1
600820,0.012766441,2019,8.33E-06,-0.078122553,0.262019231,-0.829326923,0.952105266,0.427428597,0.729911866,0.130200294,1
600825,-0.005378404,2017,1.02E-05,0.205101057,-0.637305699,-0.75388601,0.965213528,1.455370851,0.290997254,0.14419717,1
600825,0.057211921,2018,1.04E-05,0.201024409,0.901960784,-0.620098039,0.94965793,1.407823278,-0.630408108,-0.080348959,1
600826,-0.061889103,2016,1.48E-05,-0.237343264,-0.783521809,-0.153473344,1.068984645,-0.243739349,-0.920500453,0.83159756,1
600826,-0.00372446,2017,0.000100876,-0.164668886,-0.484455959,0.935233161,1.150390738,0.755282243,-0.553368647,0.577911985,1
600826,0.008467122,2018,4.28E-05,-0.066885984,0.203431373,0.669117647,0.955595466,0.406197221,-0.044960026,-0.692595996,1
600826,0.08496961,2019,3.76E-05,-0.240506997,0.915865385,0.668269231,0.950373571,1.01801861,0.661184636,0.084271205,1
600830,0.011350444,2017,9.34E-06,0.131866293,0.784974093,-0.831606218,1.223180272,1.164495898,-0.175066417,0.745503768,1
600830,0.065134624,2018,1.71E-05,0.114898415,0.931372549,-0.031862745,1.286875796,0.914987936,-0.047054603,-0.303658625,1
600831,-0.001781179,2017,1.07E-05,0.769774337,-0.32642487,-0.665803109,1.153253993,0.91335185,-0.286735622,0.146834557,1
600831,0.036238274,2018,2.03E-05,-0.296269254,0.723039216,0.068627451,1.174454254,0.603341883,-1.176124548,0.176876734,1
600834,0.036275029,2016,1.48E-05,-0.444354302,0.483037157,-0.153473344,0.816929083,0.501100718,-0.094570979,0.713118272,1
600834,-0.06030818,2017,2.86E-05,0.089794742,-0.976683938,0.316062176,0.887176532,0.651387947,-0.235545169,0.447890587,1
600834,-0.020074234,2018,2.79E-05,0.587143606,-0.536764706,0.387254902,0.843965277,1.140591149,0.713399815,-0.433475301,1
600839,0.045888918,2016,1.74E-05,-0.213112884,0.60904685,-0.027463651,1.207395363,0.353093342,-0.184421347,-0.032991787,1
600841,0.000528589,2017,2.73E-05,-0.15079523,-0.028497409,0.279792746,0.741530305,0.770037772,-0.004170438,0.638734964,1
600841,0.04156082,2019,2.54E-05,0.294104261,0.670673077,0.4375,0.767920491,1.226263515,0.404262789,-0.103382226,1
600843,0.008062606,2018,2.24E-05,-0.134698803,0.18872549,0.176470588,1.062967432,1.693638617,0.649814985,-0.011120488,0
600843,-0.04309066,2019,9.57E-06,-0.072171859,-0.677884615,-0.620192308,0.889983731,0.586586458,-0.083466889,0.138516972,0
600846,-0.000510538,2017,1.26E-05,0.180086998,-0.165803109,-0.380829016,1.63849975,1.687563031,0.077350961,0.04145967,1
600846,-0.070178733,2019,1.12E-05,0.025990367,-0.882211538,-0.293269231,1.186152163,1.013037501,-0.133574785,0.22880568,1
600848,0.002353104,2019,1.84E-05,-0.001460548,0.09375,0.064903846,0.820442842,0.713329173,-0.200908331,0.733396837,1
600853,-0.039937057,2016,1.04E-05,-0.420770378,-0.599353796,-0.731825525,1.233634295,1.28463706,0.603874207,-0.717948627,1
600853,0.007258329,2017,1.02E-05,0.310844179,0.634715026,-0.75388601,0.908519808,1.247184295,0.286068053,0.441900079,1
600853,0.075282652,2019,8.85E-06,-0.085264807,0.875,-0.759615385,1.26369884,1.188405902,0.518063278,0.253540895,1
600855,-0.093597948,2019,1.82E-05,-0.173784599,-0.944711538,0.045673077,0.891513806,1.488736359,0.107231447,0.322013175,1
600857,-0.065379772,2016,1.53E-05,-0.241047492,-0.802907916,-0.114701131,0.694372815,0.592448855,-1.386688082,0.190656619,0
600857,-0.003945658,2017,1.72E-05,-0.020214197,-0.518134715,-0.132124352,0.699311535,0.878463453,-0.009314791,0.328205779,0
600859,-0.003117348,2018,9.35E-06,1.956516274,-0.120098039,-0.767156863,1.245774212,0.449689818,0.660100901,-0.185189614,1
600860,0.006255375,2018,9.35E-06,-0.360189428,0.117647059,-0.767156863,1.277559642,2.506380738,1.917796977,-0.618886758,1
600862,0.089674381,2016,1.09E-05,-0.375172469,0.841680129,-0.654281099,1.007822102,0.310562571,-1.261675818,0.011324255,1
600862,0.027966081,2018,2.05E-05,0.876603731,0.605392157,0.075980392,1.154346221,1.028024432,-0.986259481,1.145596187,1
600862,-0.106051128,2019,1.97E-05,0.804896446,-0.96875,0.175480769,1.061755919,0.204285209,-0.593933312,0.289456693,1
600863,-0.000305106,2017,1.83E-05,0.380339929,-0.132124352,-0.095854922,0.742615947,0.505858909,0.182496047,0.113601986,1
600863,0.020894189,2018,1.75E-05,-0.2050297,0.475490196,-0.014705882,0.761212398,0.419975042,0.020100492,0.165475351,1
600863,-0.00011188,2019,7.65E-06,0.032477235,0.050480769,-0.925480769,0.798551249,-0.071667079,0.616879664,-0.136436452,1
600869,0.054352027,2016,3.10E-05,-0.305380143,0.673667205,0.466882068,0.911697786,0.258385943,-0.578341455,0.002218156,0
600869,0.000880377,2017,8.39E-05,-0.056717398,0.020725389,0.906735751,0.750765368,0.173662119,-0.027936618,-0.076674332,0
600869,-0.012402627,2018,7.37E-05,-0.12585777,-0.384803922,0.911764706,0.587394215,0.826686403,0.215234863,-0.198991665,0
600869,-0.011957328,2019,5.48E-05,0.189273032,-0.216346154,0.846153846,0.644466544,0.8637452,-0.259707436,0.21839192,0
600871,-0.083994523,2016,6.80E-06,-0.324490356,-0.896607431,-0.990306947,0.78038682,-1.088504255,-2.297972566,0.500287346,1
600873,0.073245675,2016,2.07E-05,-0.27405859,0.777059774,0.10177706,0.991954756,0.412698568,0.600485197,-0.324175866,0
600873,-0.006602013,2017,4.03E-05,0.218259235,-0.689119171,0.593264249,0.83345991,0.383520272,-0.028857122,0.024811722,0
600875,-0.021981569,2016,2.77E-05,-0.238283284,-0.382875606,0.408723748,0.90385122,0.137062923,-0.458817454,0.357579062,1
600875,0.002088138,2017,2.10E-05,0.412369188,0.178756477,0.020725389,1.220915784,0.640723049,0.035870009,0.078323689,1
600875,-0.069822265,2019,7.86E-06,0.246064988,-0.879807692,-0.901442308,1.187101883,0.550782525,-0.595406506,0.66829166,1
600879,-0.039859841,2016,4.25E-05,-0.212371965,-0.596122779,0.680129241,1.32005379,0.241896,-0.615265408,0.260458754,1
600879,-0.004834185,2017,1.02E-05,-0.137019117,-0.601036269,-0.75388601,0.90008976,0.03769198,-1.380687094,0.363830995,1
600879,-0.000269426,2018,1.01E-05,0.029791647,-0.051470588,-0.671568627,0.941167248,0.305645673,-1.185332601,0.832782451,1
600885,0.010092918,2019,1.43E-05,0.561146206,0.221153846,-0.108173077,1.048674123,-0.864619159,-0.70099788,-0.31249168,0
600887,0.023446132,2018,3.13E-05,-0.056965632,0.536764706,0.465686275,1.045579241,-0.723487162,0.241011912,-0.111668536,0
600893,0.036458912,2016,8.93E-06,-0.190338623,0.486268174,-0.896607431,0.897562618,-0.121465821,-0.986154638,-0.020752091,1
600894,-0.054026541,2016,2.67E-05,-0.495225922,-0.757673667,0.386106624,0.908669022,0.507343852,-0.117140625,0.138018823,1
600894,0.000541556,2017,3.73E-05,0.310255212,-0.020725389,0.53626943,0.913973632,0.777877161,-0.119251015,0.474205828,1
600894,0.006552377,2018,3.69E-05,-0.120221785,0.12745098,0.566176471,1.037686801,1.342904817,0.691726793,-0.187305683,1
600894,-0.001979902,2019,3.53E-05,0.022028781,0.009615385,0.632211538,1.061512431,1.32389392,0.420926323,0.354604223,1
600897,0.010372621,2016,4.44E-05,-0.166814951,0.108239095,0.699515347,1.03584665,0.685372731,0.515225292,-0.173604766,1
600897,0.004009233,2017,5.37E-05,0.276989934,0.409326425,0.740932642,1.026000189,1.148994456,0.92872512,0.081636812,1
600897,-0.02225413,2018,5.33E-05,-0.2685826,-0.56372549,0.776960784,0.722309625,0.156179169,-0.031258506,0.475398388,1
600897,-0.020841045,2019,4.77E-05,-0.059429256,-0.367788462,0.78125,0.916609459,0.003618262,0.037638189,0.473748648,1
600900,0.052137446,2016,1.04E-05,0.127953888,0.660743134,-0.731825525,0.37226096,-0.249296243,0.686477856,0.047914651,1
600900,-0.003308426,2017,1.12E-05,0.092655935,-0.448186528,-0.582901554,0.213876328,-0.433150928,0.148405048,0.048786436,1
600900,0.025266192,2018,1.08E-05,0.082338647,0.56372549,-0.544117647,0.335795064,-0.302100138,0.207993657,0.159533729,1
600900,-0.005503918,2019,9.95E-06,0.112458589,-0.067307692,-0.540865385,0.37659174,-0.30534432,0.31889725,0.030924377,1
600917,-0.046744758,2016,1.23E-05,-0.27525797,-0.676898223,-0.447495961,1.091313747,1.090566697,-0.405616936,0.359145533,1
600917,0.006479066,2017,1.26E-05,0.018266819,0.595854922,-0.380829016,1.198726625,0.471159547,0.256683376,0.124688775,1
600917,0.000803772,2018,1.25E-05,0.022346017,-0.022058824,-0.264705882,0.82314158,0.935646948,0.3299481,0.242010224,1
600929,-0.024093477,2019,1.69E-05,0.038947291,-0.430288462,-0.004807692,1.032831297,1.222864904,0.531500259,-0.0184322,1
600936,0.003850085,2017,2.05E-05,0.014360485,0.386010363,-0.012953368,0.998122641,0.926317253,0.031017597,0.296075915,1
600936,0.011389593,2018,3.01E-05,-0.218334112,0.272058824,0.43627451,1.016278272,1.147047839,-0.202715807,-0.123958563,1
600936,0.052985744,2019,9.85E-06,-0.23944473,0.766826923,-0.560096154,1.029980515,1.100113858,-0.046464653,0.362272994,1
600939,0.001000192,2018,9.53E-06,-0.267311672,-0.014705882,-0.75,0.991653473,0.890889387,0.337609186,-0.401904943,1
600939,0.080092987,2019,1.83E-05,-0.040713203,0.894230769,0.052884615,0.966995336,0.717384197,0.195673078,0.663097784,1
600959,-0.004614982,2019,1.01E-05,-0.195420871,-0.045673077,-0.519230769,0.815923267,0.606315929,0.02837966,0.183231285,0
600962,0.002286999,2017,1.41E-05,0.03013533,0.204663212,-0.225388601,1.261304621,0.579313393,-0.514990339,0.271336426,1
600965,0.132685265,2016,1.30E-05,-0.120679966,0.957996769,-0.315024233,0.790337151,0.825187729,-0.264717323,-0.223347899,0
600967,0.034659056,2016,2.22E-05,-0.079346497,0.466882068,0.169628433,1.172575886,-0.213959613,-1.873198553,-0.003305907,1
600967,-0.031575842,2018,2.05E-05,-0.083668315,-0.68872549,0.075980392,0.824146021,0.034100284,-0.978830562,-0.2153317,1
600967,-0.008908271,2019,1.94E-05,-0.035366857,-0.163461538,0.146634615,0.911375492,0.625511915,-0.151694552,0.46581532,1
600969,0.071301722,2016,1.17E-05,-0.415107201,0.773828756,-0.531502423,0.762583092,0.741283441,-0.083310117,0.112834402,1
600969,0.002230689,2017,1.17E-05,0.179003333,0.194300518,-0.515544041,0.866055989,0.879315411,-0.214372053,0.339904615,1
600969,0.007456949,2018,1.16E-05,-0.147591313,0.156862745,-0.397058824,1.044423782,1.268335342,0.7644707,-0.339309649,1
600969,-0.014115328,2019,1.07E-05,0.06271038,-0.254807692,-0.408653846,1.026801933,0.636197461,0.271631954,0.283662338,1
600970,-0.024768943,2016,0.000113595,-0.225330977,-0.428109855,0.967689822,1.308219373,1.399841376,0.238343685,-0.870404651,1
600970,0.037262892,2017,3.75E-05,-0.013650003,0.989637306,0.546632124,1.742446452,0.517640277,0.445741401,0.181316671,1
600970,-0.020050606,2018,4.40E-05,-0.146335123,-0.534313725,0.68627451,1.391886947,0.811891336,0.647882802,0.185426307,1
600970,0.054158301,2019,5.59E-05,0.75173928,0.776442308,0.853365385,1.178660254,0.72612958,0.710857008,0.422877092,1
600973,-0.073154244,2016,5.24E-05,-0.354969198,-0.857835218,0.777059774,1.16795704,0.615229065,-0.202392912,0.117786799,1
600973,0.001027916,2017,2.24E-05,0.047048112,0.046632124,0.080310881,0.891556681,1.23605031,0.417287025,0.174626977,1
600973,-0.010657461,2018,3.50E-05,0.014081681,-0.352941176,0.524509804,0.893535359,1.049698321,0.316011338,-0.48052729,1
600973,-0.027266758,2019,2.08E-05,0.044403534,-0.480769231,0.254807692,0.954481465,0.777367439,-0.43884912,0.328329072,1
600976,0.00266477,2017,1.11E-05,-0.216530486,0.235751295,-0.603626943,0.891912138,0.001816376,-0.544775685,0.169044861,0
600976,-0.004084809,2018,9.83E-06,0.073481971,-0.154411765,-0.708333333,1.007552647,1.168411924,0.940119334,-0.191528779,0
600976,0.081334861,2019,9.11E-06,2.248062432,0.901442308,-0.713942308,0.944834152,0.290874866,0.093490148,-0.023560071,0
600977,0.027681561,2018,8.38E-06,-0.157900424,0.602941176,-0.892156863,1.104621045,0.314936152,-0.002855528,0.004525886,1
600977,0.03598441,2019,4.42E-06,-0.039671962,0.610576923,-1,1.134714335,0.833896791,-0.054586029,0.355275223,1
600979,0.009008064,2016,8.72E-06,-0.216779753,0.056542811,-0.91276252,1.091691009,1.148986615,-0.52632474,0.513048105,1
600979,0.00165616,2017,9.20E-06,-0.004943133,0.121761658,-0.841968912,0.598593514,0.385813462,-0.179931859,0.211721868,1
600979,-0.027296263,2019,2.60E-05,-0.021968085,-0.483173077,0.442307692,0.900849915,0.865103159,0.570779523,0.31453298,1
600980,0.138324976,2016,1.31E-05,-0.317984984,0.967689822,-0.308562197,1.348516415,0.798373971,-1.262193623,-0.101547622,1
600980,0.004786008,2017,3.88E-05,0.496811694,0.487046632,0.569948187,1.48045473,1.334586857,-0.064716268,0.264367506,1
600980,0.019507902,2018,3.76E-05,-0.31012489,0.446078431,0.583333333,1.184910945,0.912806643,-0.009459935,0.148071688,1
600980,-0.0037665,2019,5.48E-05,0.189014548,-0.03125,0.846153846,0.628205924,1.117887903,-0.534926647,0.242179231,1
600981,0.001672898,2017,3.01E-05,0.095108365,0.126943005,0.357512953,0.777780685,0.991552313,0.224323447,-0.227782582,1
600981,0.019852037,2018,2.14E-05,-0.331582638,0.450980392,0.105392157,1.128736014,1.760247384,0.372985531,0.039268628,1
600981,-0.099028208,2019,2.07E-05,-0.042230844,-0.951923077,0.247596154,0.885075249,1.435347511,0.057205381,0.395971537,1
600983,-0.010526716,2018,2.39E-05,-0.216357259,-0.350490196,0.235294118,1.100747497,0.998643091,0.674057013,-0.630852823,0
600984,0.01466965,2017,8.29E-05,0.162791305,0.85492228,0.896373057,0.834320596,0.758260412,0.24118373,0.370171581,1
600984,0.010043821,2018,2.76E-05,2.735044406,0.235294118,0.37745098,0.64616871,0.382725329,-0.02548647,-0.208612929,1
600984,0.026263378,2019,1.86E-05,-0.575287553,0.475961538,0.072115385,1.107425246,0.963876962,1.151023211,-0.447191167,1
600985,-0.021262439,2016,3.15E-05,-0.202830798,-0.357027464,0.476575121,1.296297624,-0.003376562,-0.611216698,0.048481864,1
600985,0.002859355,2017,3.11E-05,0.143366057,0.272020725,0.386010363,1.959156349,0.661199167,1.178847477,0.389188749,1
600988,0.039356624,2016,2.13E-05,-0.247751348,0.531502423,0.127625202,0.503966824,-0.507214916,-1.258918272,0.585239606,0
600988,-0.013676079,2017,1.93E-05,0.238158993,-0.873056995,-0.041450777,-0.021992758,-0.225922008,-1.003032261,-0.022332268,0
600988,0.019323841,2018,1.68E-05,0.91648406,0.43627451,-0.041666667,0.282841578,-0.077496121,-1.019699306,-0.074590782,0
600988,-0.05664907,2019,8.30E-06,0.240538696,-0.819711538,-0.838942308,0.136441163,0.322971405,-1.375823891,0.426251136,0
600992,0.02036523,2016,3.87E-05,-0.454757009,0.269789984,0.631663974,1.047163256,-0.480671548,-1.406706275,-0.117552963,1
600992,0.003129894,2017,3.60E-05,-0.073657536,0.310880829,0.5,1.296734381,0.774509007,-0.041232366,0.476234093,1
600992,0.066930359,2018,3.13E-05,-0.25791924,0.93872549,0.465686275,0.87579014,0.939038172,0.011571433,-0.015767314,1
600992,0.041183119,2019,2.75E-05,0.356304327,0.658653846,0.463942308,0.90638694,0.946228907,-0.017229075,0.506603963,1
600995,0.004717764,2017,1.32E-05,0.077969114,0.476683938,-0.305699482,1.01644971,1.293533843,0.747993012,0.284143703,1
600995,-0.02790595,2019,1.25E-05,-0.058499701,-0.497596154,-0.211538462,0.79696941,0.278269598,-0.076284959,0.458678185,1
601000,0.078755638,2016,3.31E-05,-0.413539824,0.789983845,0.502423263,1.100379354,0.040221427,-1.106563587,-0.169276575,1
601000,0.015586833,2017,3.26E-05,0.182428401,0.870466321,0.42746114,1.091614553,0.607019424,-0.030239981,0.730425416,1
601000,-0.019393228,2018,3.32E-05,-0.16861654,-0.519607843,0.49754902,1.069350809,0.900676551,0.514273121,0.090672615,1
601000,-0.028140633,2019,8.54E-06,0.144689264,-0.502403846,-0.810096154,0.90224682,0.437360002,0.308871973,0.447707954,1
601002,0.041553346,2016,2.72E-05,-0.29408903,0.563812601,0.392568659,1.28211395,1.247872809,0.010808495,-0.768708345,0
601002,0.016464647,2017,1.31E-05,0.138354324,0.880829016,-0.313471503,1.492020502,0.501087379,-0.385451376,0.444201916,0
601003,0.037843893,2018,1.39E-05,-0.170359097,0.745098039,-0.161764706,1.21520434,0.261808184,0.861317807,-0.054090436,1
601003,-0.071980288,2019,5.30E-05,0.367554033,-0.894230769,0.831730769,0.963963983,0.770184526,0.960945964,0.366627993,1
601006,-0.010963851,2017,1.29E-05,0.02790872,-0.823834197,-0.336787565,0.692923088,-0.367766737,0.454886119,0.249545722,1
601006,0.018141423,2019,1.10E-05,-0.012704975,0.350961538,-0.331730769,0.633344031,-0.0702079,0.330480424,0.287992826,1
601007,0.015937224,2019,2.31E-05,0.056572382,0.329326923,0.360576923,0.848636009,0.67967761,0.225064931,0.088422747,1
601008,0.042722265,2016,0.000105819,-0.523423563,0.573505654,0.961227787,0.78579235,2.009532102,0.224924064,-1.5264261,1
601008,0.037890974,2017,4.95E-05,0.385328242,0.992227979,0.691709845,1.092598842,1.058290764,-0.004627281,0.229233282,1
601008,0.045081166,2018,9.84E-05,-0.306047559,0.806372549,0.973039216,0.963891642,1.575717548,0.828291624,0.099838069,1
601008,0.03191436,2019,7.38E-05,0.078369976,0.552884615,0.920673077,1.047635243,0.978353565,-0.114988756,0.856692364,1
601016,-0.053018705,2016,3.18E-05,-0.221087793,-0.741518578,0.486268174,0.730779576,0.515410976,-0.935266941,-0.031746967,1
601016,0.002777762,2017,3.86E-05,-0.071376482,0.256476684,0.567357513,0.850684608,0.263953461,-0.17243871,0.825800079,1
601016,0.017907253,2018,3.79E-05,-0.196293047,0.414215686,0.595588235,1.051168687,1.367342492,0.57572084,-0.170009768,1
601016,-0.007700648,2019,3.39E-05,0.756636391,-0.144230769,0.598557692,0.99976831,0.674893141,0.252137013,0.305909367,1
601018,0.04922377,2016,2.73E-05,-0.25504688,0.641357027,0.399030695,0.644376283,-0.415594551,-0.102844925,-0.137332988,1
601018,0.008450787,2017,4.10E-05,0.048222047,0.694300518,0.606217617,0.394057979,0.224921918,0.056972227,0.047233427,1
601018,0.038808244,2018,7.63E-06,-0.199203557,0.75,-0.93627451,0.867442422,0.641825867,0.24053007,-0.25375513,1
601018,0.044572351,2019,4.32E-05,0.139965809,0.699519231,0.752403846,1.017375922,0.494709644,0.229444818,0.494400654,1
601019,0.083006998,2018,8.87E-05,-0.167445115,0.960784314,0.955882353,0.962888507,0.574426652,0.017334331,0.298841188,1
