asset,date,rank_beta,rank_br,xret_cumulative,ch4mkt_beta_avg,ch4smb_beta_avg,ch4vmg_beta_avg,ch4pmo_beta_avg,roe_avg,roa_avg,log_me_avg,bm_avg,ep_value,sue_value,cdi_value,ndp_value,ORR,TOR_growth,TOC_growth,OC_growth,Total_AGR,tl_growth,COD_IE,COD_FE,LEV,LNTAS,Liquidity,FAP,LNTL
601668,2017,0.569948187,0.904145078,0.06791609,1.027983163,-0.345183841,0.633878128,0.366850333,0.032707908,0.006832264,19.29224841,1.603943374,0.050246418,0.873785159,-1.698515183,5.117247654,0.162988115,0.162988115,0.163963964,0.168880455,0.09039548,0.058684107,,0.010518189,4.251101322,28.28854112,1.287037037,0.018616231,28.02316255
601668,2018,-0.600490196,0.852941176,-0.15181342,1.035416842,0.136764293,0.808696565,0.179789322,0.029227316,0.006630372,19.20436975,2.080153997,0.051301505,0.211954115,-2.787515376,6.765245041,0.062773723,0.062773723,0.060371517,0.051948052,0.129533679,0.116235354,,0.014569683,4.168260038,28.41034599,1.274193548,0.017162562,28.13312428
601668,2019,-0.122596154,0.911057692,0.004264422,0.741292839,0.059594539,1.017712705,0.335034557,0.03010639,0.00711694,19.14113984,2.609968738,0.075670188,0.480781811,-2.651666846,7.500899766,0.287087912,0.287087912,0.289051095,0.293209877,0.077981651,0.059321568,,0.010865925,3.91014975,28.48543644,1.317829457,0.017107651,28.19075296
601669,2016,0.444264943,0.977382876,-0.315038733,0.674093025,0.03367702,0.438833148,0.164626251,0.02135225,0.003842909,18.07116124,1.560909013,0.038146788,0.711076973,-2.029710776,6.706932027,0.058333333,0.058333333,0.043103448,0.038461538,0.160649819,0.157430562,,0.013428575,5.062992126,27.18941056,1.073015873,0.144768402,26.97043401
601669,2017,0.406735751,0.971502591,-0.0278354,0.877338107,0.183627,0.36785703,-0.048995034,0.01930184,0.003740426,17.87664258,2.264955814,0.044334286,2.614546415,-1.370748769,8.438762459,0.157480315,0.165354331,0.157024793,0.166666667,0.217729393,0.219911687,,0.013558299,5.151315789,27.38639853,1.043243243,0.122943202,27.16921248
601669,2018,-0.093137255,0.990196078,-0.343472837,1.006011729,0.359040802,0.600680233,0.355524134,0.016479891,0.003171584,17.64383699,3.663440823,0.053779191,-0.379060643,-2.897810917,13.75350399,0.088435374,0.087837838,0.092857143,0.103174603,0.118773946,0.069289713,0.000270092,0.010752999,4.315270936,27.49863193,1.168478261,0.117579909,27.23620709
601669,2019,0.271634615,0.923076923,0.111663677,1.187694787,0.579860481,1.203417002,0.394335878,0.016278825,0.003764917,17.5983342,4.783350588,0.078174269,2.365695244,-2.262751225,14.06640601,0.26875,0.267080745,0.267973856,0.273381295,0.121004566,0.109194784,,0.0118799,4.178723404,27.61285715,1.12183908,0.106924644,27.33984142
601678,2017,0.002590674,0.139896373,0.097113591,1.304560741,1.277630742,0.662019662,-0.017579546,0.031978767,0.017954408,15.93988263,0.747260792,0.013634831,-3.056857475,,0.309942211,-0.084599063,-0.084599063,-0.006797668,-0.013976209,0.021934115,-0.003248716,,0.040164668,1.684478543,23.07160261,0.76481867,0.424931592,22.17104858
601717,2018,-0.487745098,-0.769607843,0.041658501,1.051138712,0.857237855,0.59237138,0.105619404,0.029126083,0.01309365,15.97997577,1.510048932,0.048159057,-0.739624719,,1.128274909,-0.032419532,-0.032142913,-0.086202282,-0.107672851,0.05401568,0.028310199,,0.035439389,2.19261765,24.14108408,1.774046557,0.129085098,23.53213857
601718,2016,0.085621971,-0.857835218,-0.547362265,1.245828023,0.748786422,-0.014724477,0.528250247,0.006634966,0.003769106,17.03385509,0.763934115,0.008852589,-1.024339826,-2.885326051,0.330167185,-0.07236073,-0.07236073,-0.082800245,-0.086207971,0.006923542,0.030453528,,0.013946672,1.683006317,24.16220203,2.770799765,0.1278728,23.26036919
601718,2019,-0.394230769,-0.947115385,-0.157122542,0.716850134,0.845922233,0.409124356,-0.179649972,0.000785657,0.000445108,16.3924974,1.360460673,0.000995279,-2.577055727,,0.386182909,0.018717721,0.018717721,0.022443867,0.04454041,-0.119738406,-0.212935858,,0.001165258,1.694926285,24.09725418,2.833177116,0.127797358,23.20566543
601727,2016,-0.505654281,0.243941842,-0.175164428,0.729594117,0.288637565,-0.153976402,0.453352118,0.020175109,0.006765717,18.03039224,0.995935266,0.017987625,1.581559887,-2.576547871,1.530464369,0.419757895,0.419757895,0.418730534,0.46541806,0.15,0.121137255,,0.017341974,2.897153811,26.05598463,1.293103448,0.064611512,25.63462473
601727,2019,-0.733173077,0.591346154,-0.171805007,0.888056529,0.359162561,-0.070483133,0.214647151,0.011141893,0.003708627,17.90755121,1.709388321,0.016562344,-0.150142489,-2.231394849,3.11073753,0.17777595,0.174520306,0.208802574,0.216432058,0.079584775,0.077576674,,0.014889874,3.0,26.46626902,1.275862069,0.059691099,26.05846007
601766,2016,-0.573505654,0.660743134,-0.234679168,0.870785854,-0.779247768,-0.216149314,0.477505186,0.020831656,0.007883596,19.27046038,0.597112754,0.00869474,0.140832418,-2.222774089,0.976185514,-0.027346637,-0.027346637,-0.032821412,-0.04261909,0.041551247,0.033030618,,0.021713873,2.647887324,26.65285498,1.20754717,0.150357449,26.17961388
601766,2017,0.116580311,0.886010363,0.055989411,0.923534574,-0.035675453,0.048544314,0.25931426,0.021351201,0.007999746,19.09788176,0.746306172,0.010964961,-0.265323259,,0.918576395,0.114219678,0.114219678,0.09389434,0.12568707,0.061170213,0.057803046,,0.014706905,2.642384106,26.71222725,1.185840708,0.142964316,26.23580804
601766,2018,0.799019608,0.887254902,-0.308199893,0.869174752,0.308844701,0.393436864,0.378840706,0.019891982,0.007708645,18.88351253,0.982536301,0.007172879,-0.112591435,-2.881500603,1.306430382,-0.070139407,-0.070139407,-0.054933988,-0.055951818,0.05764411,0.060470986,,0.022479132,2.65408805,26.76827115,1.201680672,0.135864938,26.29452117
601766,2019,0.139423077,0.807692308,0.102229567,0.985551669,0.006587536,1.098618821,0.660109546,0.018588183,0.007115477,18.78487076,1.139851427,0.011148654,0.734704129,-2.635482076,1.356940881,0.06779042,0.06779042,0.078597664,0.071309081,0.035545024,0.021915942,,0.011759032,2.585798817,26.80319903,1.208333333,0.13148405,26.31620041
601777,2018,-0.296568627,-0.81127451,0.030849334,1.038755958,1.189333386,-1.462902944,0.988212734,-0.177102812,-0.042079295,15.26720098,1.15539804,-0.034515115,-5.868803569,,2.529376497,-0.694185369,-0.694185369,-0.652439623,-0.708053125,-0.364650942,-0.164695405,,0.027338678,88.73444454,23.55424909,0.277660883,0.198911125,23.54291553
601789,2016,-0.021001616,0.709208401,-0.270063982,0.997119192,0.812480164,-0.014008616,0.188972295,0.019471526,0.003982879,15.28792266,0.622926376,0.019929151,0.67633823,-2.34768139,2.494608927,0.163088995,0.163088995,0.168175601,0.166199793,0.170937525,0.183014577,,0.017114101,5.185683084,23.42309756,1.113475913,0.061331943,23.2088659
601789,2017,0.668393782,0.761658031,0.171751888,0.896186652,0.768568026,-0.402079739,0.526142468,0.018758738,0.003752827,15.06339149,0.856499553,0.019426395,-0.712655301,-2.503850873,2.472448438,0.114443239,0.114443239,0.105511554,0.109134908,0.049559971,0.040813862,,0.027042559,5.010903783,23.47146856,1.058290604,0.06487935,23.24886886
601789,2018,0.730392157,0.644607843,0.155639978,1.080534225,0.8073124,-0.578345921,0.925939924,0.015493844,0.003183729,15.14307777,0.874701571,0.01209193,1.066630041,-5.546123899,2.283525652,0.071816681,0.071816681,0.070928889,0.071961396,0.182396617,0.176520631,,0.026760772,4.912976316,23.63901197,1.061740383,0.059581558,23.41143033
601789,2019,0.814903846,0.1875,-0.218879181,1.010459403,1.148637768,0.437964407,0.678623795,0.017749424,0.003870557,15.16477112,1.021387624,0.023948584,0.74425162,-1.641742038,3.383166144,0.148674119,0.148674119,0.158356282,0.158490857,0.072324411,0.067662736,,0.020960834,4.830800858,23.70884061,1.155041753,0.061041946,23.47690223
601800,2016,0.308562197,0.702746365,-0.294189382,1.062294429,0.178874622,0.873446215,0.180384192,0.022031847,0.004715676,18.90936488,1.161958565,0.025458005,1.412811363,-3.528737988,4.01725831,0.094736842,0.094736842,0.099447514,0.091463415,0.054778555,0.04685334,,0.015163834,4.289099526,27.53120078,1.023504274,0.051275717,27.26557153
601800,2017,0.816062176,0.71761658,0.000729863,1.058077641,-0.135416666,0.664779039,-0.244150771,0.022463905,0.005030529,18.7652018,1.492204209,0.029106756,-0.691311327,-2.034686994,4.691465081,0.153846154,0.153846154,0.155778894,0.184357542,0.116022099,0.095985752,,0.011480931,4.04,27.64097145,1.004056795,0.046222623,27.35722572
601800,2018,-0.644607843,0.431372549,-0.32832488,1.134611018,0.655896866,1.019789634,0.321678148,0.017507726,0.004152529,18.46131139,2.520084278,0.029113325,0.224371564,-1.702597264,8.478272838,0.025,0.025,0.026086957,0.028301887,0.217821782,0.216748048,,0.008115783,4.006514658,27.83803529,1.008695652,0.03923017,27.55340749
601800,2019,0.584134615,0.877403846,-0.106714505,0.978099894,0.349150204,1.160986301,0.559910005,0.016440563,0.004008749,18.25663624,3.760273288,0.074537793,0.054819068,-1.819606214,11.38383291,0.386178862,0.386178862,0.377118644,0.385321101,0.170731707,0.155421191,,0.006726931,3.891891892,27.99566423,0.984825493,0.034208529,27.69787243
601858,2018,0.808823529,-0.264705882,-0.318886888,1.040966151,1.522166601,-0.04666386,-0.09310558,0.016063165,0.011628034,15.09374505,1.222459333,-0.003060051,-0.000772784,-1.900656192,,-0.054664584,-0.054664584,-0.033777875,-0.04019428,0.110201598,0.1076057,,-22.37486423,1.388935039,22.46667084,3.473046243,0.043365857,21.1937906
601866,2016,0.683360258,0.282714055,-0.318953528,1.113392454,0.221723764,-0.119053443,0.257199169,0.019219928,0.002252333,17.09709576,0.592278703,0.015376288,-1.102923313,-2.579583221,5.024924802,0.067916839,0.090576862,0.116488156,0.069816591,0.16,0.158131134,,0.020002122,8.531920918,25.69999958,0.610849535,0.384071363,25.57214144
601866,2017,0.375647668,-0.088082902,0.0761022,0.962072171,0.817251487,0.237433419,0.106489121,0.025329913,0.003123173,16.8333211,0.868259057,0.027641502,0.658201623,-6.015320371,4.789195371,-0.169009854,-0.198134928,-0.149154159,-0.183792872,-0.013793103,-0.065902561,,0.02113174,6.06932641,25.68611047,0.642159622,0.391531506,25.50396691
601869,2019,-0.432692308,0.550480769,-0.213673011,0.662908471,0.635975945,-0.303638316,0.69029101,0.01511041,0.009100649,14.85629291,3.308172015,0.033545761,-0.058127443,-1.153592813,,0.277370907,0.277370907,0.340737285,0.306708708,0.219887803,0.407501778,,0.016049056,1.902774237,23.65923573,2.079837306,0.200380021,22.91364002
601872,2018,0.044117647,-0.090686275,0.359076454,1.097324031,0.372148407,0.440511678,0.427544742,0.023640568,0.009404351,17.22528141,0.748024552,0.04055499,0.446950753,-1.71447242,0.962434441,0.518090328,0.518090328,0.156350937,0.183526814,0.249531951,0.175132066,,0.012392147,2.338736125,24.90358809,1.364762097,0.664792471,24.34570341
601872,2019,-0.245192308,0.661057692,-0.042771644,1.001285118,0.636038972,0.370333576,0.282761563,0.035540002,0.015257134,17.2269152,0.911109274,0.012830289,-2.111489454,,0.730620573,-0.165109924,-0.165109924,0.062364062,0.081570586,-0.115596874,-0.149924232,,0.008855446,2.2232137,24.7807458,1.068081332,0.631236053,24.18327361
601877,2016,0.896607431,0.386106624,0.128459907,1.228763034,0.400631986,-0.229892996,-0.654340273,0.037367799,0.01764047,17.38985157,0.566424292,0.016629467,-0.602822618,-2.209418927,0.401209229,0.201595345,0.201595345,0.201713841,0.203624895,0.171052792,0.23808869,,0.017832293,2.260782826,24.57106672,1.39127385,0.310213471,23.98708841
601877,2017,-0.813471503,0.445595855,0.028070618,0.981616541,0.119438008,0.278982611,0.063750936,0.043287222,0.019612034,17.5465871,0.51860028,0.013990681,-0.156346003,-1.951584602,0.476981941,0.21216248,0.21216248,0.211975649,0.23480259,0.109974703,0.118998002,,0.01872028,2.284194127,24.67540395,1.351613171,0.32779394,24.09952205
601877,2018,-0.973039216,0.615196078,0.175303258,1.010627537,-0.236653741,0.243064594,0.013714969,0.039411837,0.017749473,17.70368461,0.493928981,0.006367398,0.250256036,-1.953781582,0.429991683,0.012576916,0.012576916,0.00881297,-0.032606906,0.180411866,0.224685608,,0.024961176,2.399782803,24.84126736,1.414736487,0.369190934,24.30220621
601877,2019,-0.043269231,-0.060096154,0.247710928,1.28398236,0.292322329,0.377236553,-0.16812878,0.038107386,0.016288309,18.09467641,0.383667096,0.002356918,2.505799739,-1.111946382,0.419116977,0.111644068,0.111644068,0.143241674,0.163188438,0.300189681,0.330539565,,0.034935551,2.480843501,25.10377753,1.226420519,0.351335908,24.58779076
601880,2016,0.473344103,0.657512116,-0.351455198,0.662306011,0.483852248,-0.063736357,0.050292726,0.005435366,0.003186489,16.83762948,0.966544165,-0.002578039,-1.486646817,-2.708431101,0.498666092,-0.154426626,-0.154426626,-0.196579463,-0.215608869,0.057151115,0.034037243,,0.020681555,1.692477321,24.27493562,1.15082754,0.471969237,23.38126251
601880,2017,0.893782383,0.668393782,0.094147641,0.761416844,0.643767743,0.111519319,-0.015559826,0.010913013,0.006465554,16.57918196,1.319504413,0.006322181,-0.056533552,-1.50061188,0.443946383,-0.117557238,-0.117557238,-0.130316799,-0.188346934,0.040760546,0.071704766,,0.028579822,1.728056191,24.31488736,2.013223296,0.462890566,23.45051313
601880,2018,0.289215686,0.06127451,-0.197477251,0.827920803,0.443260113,0.270318329,0.216497731,0.011856547,0.006910047,16.49728643,1.463825725,0.015228484,0.734475712,,0.521154371,-0.010536431,-0.010536431,-0.102321301,-0.096868486,-0.045831523,-0.150652087,,0.040715913,1.600080315,24.26797234,1.641005199,0.468973863,23.28722674
601880,2019,-0.262019231,0.490384615,-0.011203332,0.395534237,0.563159096,-0.012798978,-0.04000407,0.017220501,0.010855484,16.81928202,1.287881835,0.019572273,-0.869319191,-1.210063335,0.120295348,0.828261798,0.828261798,0.733656639,0.858667055,0.54793221,0.147050974,,0.073009637,1.38486181,24.70489232,2.865971179,0.491245136,23.42442102
601886,2016,-0.360258481,-0.896607431,-0.181919842,0.949080631,1.093501306,0.251588211,0.108754503,0.018375977,0.005669816,16.18296314,0.705086983,0.011780534,1.487272806,,1.324915777,0.094756687,0.094756687,0.081874147,0.078499618,-0.062257933,-0.092832783,,0.061572867,3.098596611,23.8777693,1.154106634,0.043682236,23.48808884
601888,2017,-0.549222798,-0.380829016,0.364905473,0.983807262,-0.837275236,0.110618444,-1.043696213,0.084307804,0.058843174,18.67623871,0.143659142,0.014978152,-0.474489096,-2.117664264,-0.040656734,0.154593529,0.154593529,0.120205804,-0.038473208,0.134088365,-0.134599615,,0.053908574,1.307698309,24.04438955,3.218620867,0.061170914,22.59748548
601888,2018,-0.723039216,0.848039216,0.712272388,0.96340376,-0.966795525,-0.069458376,0.009001719,0.039762032,0.029638211,18.99826647,0.124987756,-0.001582358,-0.053877249,-2.788148822,-0.011543986,-0.206816681,-0.206816681,-0.106873564,-0.072690792,0.232501482,1.117070021,,0.00042933,1.678334332,24.25343538,1.83442518,0.047331752,23.34751855
601899,2016,0.156704362,-0.996768982,0.079566256,0.64842599,-0.327217142,0.290901467,-0.092238806,0.027889333,0.010743922,17.98517128,0.576707386,0.022735914,0.619377193,,0.719409082,0.327533831,0.327533831,0.2882717,0.332851333,-0.040966697,-0.087967315,,0.02004627,2.412146332,25.23400377,0.969022661,0.318609807,24.6985976
601899,2017,-0.362694301,-0.992227979,0.028722768,0.820871753,-0.794626357,-0.556249782,0.378715797,0.028271901,0.011834415,17.87017897,0.70139359,0.016502057,0.361277832,-1.3937519,0.80552789,0.348989101,0.348989101,0.381599685,0.39623549,0.285870598,0.305889127,,0.021278609,2.488295509,25.48543977,0.78696218,0.303191654,24.96548173
601899,2018,-0.254901961,-0.995098039,0.181889253,0.708986123,-0.088440837,-0.156931194,0.184535868,0.027098947,0.011083084,18.07608719,0.713684009,0.015348956,1.792097986,-1.470690964,0.746748923,0.237265579,0.237265579,0.227294696,0.241003295,0.282051282,0.298691311,,0.019501673,2.522479272,25.73390113,0.705959524,0.256107721,25.2268388
601899,2019,-0.557692308,-0.067307692,1.210868215,1.777000674,0.289138297,0.367150779,-0.267324706,0.040474182,0.01647752,18.96986626,0.402642519,0.01720423,3.223488423,-0.998926029,0.411588912,0.323033524,0.323033524,0.264815768,0.269413754,0.326666667,0.220320057,,0.011513832,2.250644256,26.01657066,0.878821812,0.24179275,25.42595197
601900,2017,-0.404145078,0.520725389,0.013210767,0.920741249,0.97040038,0.359715283,-0.139487555,0.041179644,0.021911989,15.03601305,1.984629496,0.032340191,0.006484476,,0.278163957,0.140094341,0.140094341,0.150391821,0.179483126,0.071208548,-0.015074884,,0.00050583,1.721351451,23.01057061,1.173406346,0.067412949,22.14083209
601900,2018,0.534313725,0.654411765,-0.038848025,0.861955716,0.894380857,-0.011058887,-0.165813756,0.030739826,0.017364684,15.91925359,0.732060478,0.014018058,-0.361657541,-1.816460934,0.400037528,-0.031974062,-0.031974062,-0.035741125,-0.043772028,0.14222862,0.224380456,,-0.036089632,1.815544315,23.1435519,1.16217559,0.083878943,22.34326706
601900,2019,0.151442308,0.367788462,-0.127195436,0.85425891,0.614777366,0.322248222,0.196214247,0.035287709,0.019119308,15.83369688,0.873997599,0.022497328,0.864714273,-1.838468753,0.459007251,0.279477179,0.279477179,0.273156941,0.28100817,0.064767175,0.031862111,,-0.061392097,1.770911677,23.20630806,1.249649954,0.077195739,22.3746321
601919,2016,0.819063005,0.877221325,-0.094219339,1.735658651,0.13008089,-0.353350149,-0.112712669,0.026405112,0.008567839,17.70987258,0.873178353,0.013194472,0.510391334,,1.669898555,0.036958769,0.036958769,0.060441043,0.06293633,0.185483871,0.245965337,,0.017295872,3.324487445,25.71369842,0.81970205,0.38791486,25.35794589
601919,2018,-0.419117647,0.919117647,-0.319493986,1.184773191,0.245828573,0.562225798,0.073006506,0.017636126,0.004299663,17.35209813,1.917415565,0.022443922,2.861700456,,3.783307438,0.027069864,0.027069864,0.034066644,0.045097824,-0.0078125,-0.050250431,,0.020843113,3.582384813,26.2606001,0.945524087,0.409448819,25.93536936
601919,2019,-0.331730769,0.783653846,7.687796763,1.666239221,0.385187491,0.518118966,0.138775442,0.089977194,0.026221521,18.35997042,0.923761129,0.066873251,0.222039374,-2.465775463,0.294296215,0.87703579,0.87703579,0.263032137,0.281259577,0.275590551,0.112337647,,0.019834852,2.7,26.50400935,1.473088465,0.299255219,26.04183315
601928,2016,-0.334410339,0.001615509,-0.360892574,0.689346839,0.494744214,-0.052669062,0.286322577,0.017529509,0.011112666,16.82657743,0.646875451,0.01667249,-0.106921866,-2.906381757,0.123823201,0.008577041,0.008577041,0.026429906,0.031806953,0.031081805,0.051409313,,-0.397545895,1.554521781,23.75868125,1.941861555,0.173119575,22.7278641
601928,2017,-0.230569948,-0.792746114,0.307960433,0.845622557,1.139617489,0.686962469,-0.249168749,0.026669672,0.016809831,16.75680516,0.730419891,0.015837321,-0.205186314,-2.078355427,-0.103965704,0.150825367,0.150825367,0.076754085,0.129539513,0.113407496,0.224053035,,-1.267273698,1.645181021,23.86610638,1.874359745,0.153701236,22.93003161
601928,2018,-0.012254902,-0.656862745,-0.138082827,0.945686159,0.294493635,0.190442257,-0.232999997,0.022090974,0.013726528,16.73652814,0.780200789,0.014882788,-0.034463618,-2.510587743,-0.113369873,-0.12272233,-0.12272233,-0.129055291,-0.15396684,0.037256069,-0.054275518,,,1.556560828,23.90268521,2.06306296,0.161107539,22.87422761
601949,2018,-0.995098039,0.053921569,-0.189723184,1.126560188,1.304432138,-0.27018673,0.146893442,0.012596694,0.007433562,14.65736149,3.188147519,-0.024440644,-0.078779914,-2.088597038,,-0.138522859,-0.138522859,-0.148425159,-0.176323535,0.054140138,0.02111884,,-0.115013046,1.715631496,23.30780744,2.692821836,0.086468411,22.4334363
601949,2019,0.6875,0.944711538,0.213898422,1.215560603,0.550004118,0.73668079,0.518823569,0.018368009,0.010863052,16.12418009,0.899156122,0.002837449,0.048163173,-3.005194761,,0.188144666,0.188144666,0.25918853,0.27605743,0.075601319,0.070880227,,0.002987409,1.710259415,23.38068731,2.270162566,0.065626823,22.50191725
601952,2019,0.375,-0.615384615,0.099682818,1.085136479,1.059617819,0.013885232,-0.75043328,0.028719181,0.02215444,16.64192844,0.374615491,0.008908156,-0.611465418,1.241156452,,0.117545696,0.117545696,0.117960428,0.090604685,0.679627266,3.016096091,,0.5657247,2.435150114,23.36718324,2.972375067,0.106736879,22.83844429
601958,2016,-0.415185784,-0.357027464,-0.138708763,1.42798207,1.049569367,0.151163397,-0.136513095,0.003083285,0.002474017,16.98737126,0.546397001,0.003850586,-0.547242516,,-0.026775677,-0.197032934,-0.197032934,-0.234908705,-0.26882639,-0.016137887,-0.172314493,,-0.030315237,1.210606683,23.49515586,5.32060201,0.279097932,21.74627129
601958,2017,0.323834197,-0.295336788,0.059600714,0.987782316,0.511501498,0.185893444,0.021555067,0.007429788,0.00611688,16.84872985,0.639125324,0.004610787,4.337932179,,-0.070399261,0.081503718,0.081503718,0.032864716,0.021234224,0.000269512,-0.176644982,,-0.059751316,1.167131799,23.49542534,5.063995496,0.26880004,21.55190349
601965,2016,-0.13085622,0.273021002,-0.08559772,1.001605651,0.740812004,-0.028146108,0.089625619,0.019071328,0.01630705,15.93758184,0.505659933,0.010970774,0.259075941,-1.219164281,-0.085443668,0.346520422,0.346520422,0.356911577,0.404513169,0.075353946,0.360489307,,-5.625822431,1.207971412,22.37097317,3.663215688,0.318800177,20.61167609
601965,2018,0.303921569,-0.504901961,0.231601967,0.966269157,0.612785121,0.011852523,0.028200676,0.019276772,0.015526687,15.85159562,0.607289075,0.007463976,0.779608743,-1.957316978,-0.001139668,0.423186297,0.423186297,0.476775229,0.512913647,0.064564968,0.257856035,,-4.522409297,1.283512478,22.53437788,2.263664686,0.440088853,21.02427829
601966,2017,-0.756476684,0.18134715,0.081099895,0.913636176,0.519157992,0.123281723,0.255564656,0.033908556,0.014627631,15.63244697,1.577430947,0.042433839,-0.358047902,-1.075267594,1.666101006,0.147417248,0.147417248,0.128367389,0.126319148,0.218364313,0.321547364,,0.019919047,2.545162113,23.96398891,1.060574147,0.401342319,23.46492339
601985,2016,-0.201938611,-0.851373183,-0.277681024,0.562042023,-0.220799915,0.226911175,0.324303607,0.033498934,0.008505992,17.32674497,2.352651179,0.02481771,-0.546396246,-2.391689644,2.451867137,0.104148962,0.104148962,0.070502028,0.059757482,0.075342466,0.06801207,,0.012112916,3.977281596,26.47265882,0.939237106,0.47133758,26.18346807
601985,2017,-0.10880829,0.316062176,-0.011090978,0.783878696,0.169369871,0.102702836,0.107919254,0.029671801,0.007611017,18.29697295,0.934316863,0.030058546,0.793846346,-2.734727704,2.678422059,0.226599847,0.226599847,0.284931495,0.233582479,0.085987261,0.086276672,,0.017858859,3.968923313,26.55514831,1.103765889,0.604105572,26.26622402
601985,2018,0.593137255,0.727941176,-0.259827104,0.777137966,0.208620251,0.142066931,0.215051616,0.023424013,0.006022808,18.12245187,1.203556434,0.030301787,0.108663598,-2.7259273,3.816577466,0.056648932,0.056648932,0.024409939,0.000358973,0.049853372,0.048365326,,0.01907006,3.95332847,26.60379882,0.855860224,0.569832402,26.31345614
601985,2019,0.024038462,0.793269231,0.253084321,0.77216202,0.362074049,0.893256296,0.158298941,0.034460368,0.009218467,18.14975376,1.340081254,0.042217694,0.696728599,-3.296969729,3.143452643,0.281477337,0.281477337,0.200517814,0.290571377,0.108938547,0.042839716,,0.016885008,3.393162393,26.70720212,0.871767489,0.637279597,26.35540363
601989,2018,0.669117647,-0.154411765,-0.29059477,0.88674776,0.118206789,-0.676943974,0.669925332,0.002462698,0.0012016,18.31041842,0.963879335,0.001372896,0.209860004,-2.21389059,0.328148033,0.03130369,0.03130369,0.077222694,0.098803095,0.01744186,0.015879386,,-0.034202334,2.030510111,25.88805181,1.588578635,0.174014732,25.20430941
601989,2019,-0.653846154,-0.180288462,0.014262613,0.86536071,0.465431111,0.481102869,0.204727649,-0.000339707,-0.000163314,18.17318867,1.104934181,0.002656475,0.693052911,,0.322130819,-0.069601022,-0.069601022,-0.073053758,-0.08835077,0.0,0.003109222,,-0.063726065,2.031210722,25.88805181,1.601971071,0.172067777,25.2074138
601991,2018,0.610294118,-0.943627451,-0.303431056,0.774621164,0.488487484,0.197980241,0.346022328,0.013653477,0.003670515,16.98082351,3.37293039,0.042486948,0.318839492,,8.787602559,-0.012485043,-0.012485043,-0.03149907,-0.027297122,-0.003546099,-0.064417002,,0.024462391,3.258440381,26.36162051,0.464832721,0.661921708,25.99658529
601991,2019,-0.240384615,-0.040865385,0.26429012,0.702019781,0.769106915,0.814613646,-0.186149379,0.017769229,0.00540674,17.08018996,3.376379713,0.031312112,1.108103439,,5.283812106,0.133011953,0.133011953,0.155015849,0.18328066,0.0,-0.028271524,,0.024692968,3.08122228,26.36162051,0.491812609,0.669039146,25.96790643
601992,2016,-0.198707593,-0.211631664,-0.49746382,1.383734147,0.553273098,-0.081807589,0.199266557,0.011043098,0.003248778,17.56640238,1.113922557,-0.023897118,-0.4968577,,0.97152364,0.200216444,0.200216444,0.160286282,0.188776758,0.133928571,0.111612403,,0.026341215,3.327247663,26.2606001,1.339130435,0.179217325,25.90400666
601992,2017,-0.266839378,0.044041451,0.14560279,1.179996508,0.894229917,0.604688056,0.070274195,0.071441569,0.019291984,17.230032,2.41096468,0.012359508,-0.03883189,1.757380322,5.320788124,0.261433411,0.261433411,0.247654829,0.262321128,0.090551181,0.10060556,,0.014170149,3.393806508,26.34728334,1.404761905,0.158375184,25.99986719
601996,2017,-0.010362694,0.225388601,-0.162848546,1.048397162,0.908646507,0.292247575,0.02392093,0.016999854,0.01264286,14.92863197,0.817083536,0.010203188,1.053071985,-0.096334191,-0.095238207,0.371703153,0.371703153,0.347918857,0.367673216,0.439468012,0.531025175,,0.004401537,1.444339032,22.08642506,3.277676707,0.285168511,20.90760584
601996,2018,-0.480392157,0.519607843,-0.174125032,0.956570366,0.595660894,-0.291563004,0.494718744,0.011170343,0.008002098,14.87767349,0.939271226,-0.004713415,0.427439549,-3.775104802,-0.037440795,-0.322116038,-0.322116038,-0.285006949,-0.347520567,-0.035456742,-0.153000716,,0.006074393,1.370146509,22.05032446,2.886355417,0.288847607,20.74155041
601996,2019,0.454326923,0.069711538,0.319579377,0.92040559,1.07555086,0.446066743,-0.15269389,0.017486043,0.012869179,14.99516561,0.86728604,0.00493631,0.735368275,,-0.057754202,0.501629305,0.501629305,0.462511474,0.538911563,-0.049021854,-0.232039721,,0.007051531,1.279033865,22.00006027,3.049798582,0.28094572,20.47753314
603000,2017,-0.238341969,0.528497409,1.128834231,1.170388245,0.426956984,-0.731758419,0.01709871,0.015887978,0.012943714,16.36077976,0.260347312,-0.00148473,1.08439886,-2.234566543,0.011697739,0.302012079,0.302012079,0.12577659,0.094120296,0.1698998,0.600445688,,,1.319941032,22.1480152,3.075602925,0.084349632,20.73080956
603002,2016,0.37641357,-0.224555735,-0.199647565,1.363806104,1.01012818,0.121009658,0.555477317,0.015990755,0.010607102,15.01915471,0.322971137,0.007686922,3.584153427,-2.274144629,0.136206511,0.618401727,0.618401727,0.591372462,0.619391811,0.129973114,0.282169809,,-0.014955341,1.584581433,21.27358416,1.908470529,0.329445633,20.27640468
603011,2018,-0.784313725,-0.693627451,-0.091630566,1.062756253,1.42060566,0.106803534,-0.556102795,5.24e-05,8.93e-05,14.61496227,0.744568987,-0.011694252,-0.277769855,-0.36377077,0.349648957,-0.176094586,-0.176094586,-0.158268879,-0.208467732,0.148182783,0.482356951,,0.017912475,1.570021025,21.68744752,1.659915417,0.142888168,20.67427647
