asset,date,br,start_date,end_date,compounded_xret,ch4mkt_beta,ch4pmo_beta,ch4smb_beta,ch4vmg_beta
62,2017,0.0,2018/7/1,2019/6/30,-0.019149556,1.05913494,0.069522015,0.418636456,-0.347420727
62,2018,0.0,2019/7/1,2020/6/30,0.090720172,1.130437479,0.275492523,0.812900455,-0.648677526
62,2019,0.0,2020/7/1,2021/6/30,0.163032299,1.013614631,0.159506281,0.396426656,-0.345244966
63,2014,0.0,2015/7/1,2016/6/30,-0.283233583,1.183203481,0.306176504,0.402106731,0.239972045
63,2015,0.0,2016/7/1,2017/6/30,0.659851925,1.411903132,0.177721099,0.21433661,0.266193352
63,2016,0.0,2017/7/1,2018/6/30,-0.459374483,1.518298251,-0.95689728,-1.316546081,-2.058681132
63,2017,0.0,2018/7/1,2019/6/30,1.461590127,1.397819648,1.032279558,-0.991196989,-2.818232567
63,2018,0.0,2019/7/1,2020/6/30,0.215286372,1.381678848,0.291356614,-0.547425691,-1.428176439
63,2019,0.0,2020/7/1,2021/6/30,-0.180596777,1.15824439,0.774389986,0.093234724,-0.563412644
65,2014,2.01e-05,2015/7/1,2016/6/30,-0.126971595,0.963908062,-0.607247562,0.794082518,-0.906286748
65,2015,0.00015562,2016/7/1,2017/6/30,0.090783823,0.901634328,-1.066106279,0.909532456,-0.228471467
65,2016,8.13e-05,2017/7/1,2018/6/30,-0.520266378,1.554555115,0.598503835,0.721862485,-0.074274721
65,2017,0.000192438,2018/7/1,2019/6/30,0.132845187,1.245571882,0.128503128,1.255001263,0.47847438
65,2018,0.000110069,2019/7/1,2020/6/30,-0.165083947,1.259570304,0.1821913,1.179704214,0.408587642
65,2019,0.000201098,2020/7/1,2021/6/30,0.176098413,1.049768089,0.082910217,0.690805059,0.688550901
66,2014,0.0,2015/7/1,2016/6/30,-0.41153267,1.370385452,0.260975141,-0.96527315,-2.235820836
66,2015,0.0,2016/7/1,2017/6/30,-0.304292407,1.184848427,1.104393929,-0.323641537,-1.528373336
66,2016,0.0,2017/7/1,2018/6/30,-0.222919525,1.200733975,-0.092699859,0.825324715,-0.921811943
66,2017,0.0,2018/7/1,2019/6/30,0.436132841,1.081698264,0.31086033,-0.162246327,-2.208899299
66,2018,0.0,2019/7/1,2020/6/30,0.271616451,1.158527578,-0.338043877,0.641187053,-1.859038946
66,2019,0.0,2020/7/1,2021/6/30,0.095337573,1.401783027,0.671925487,0.287894766,-1.068561003
68,2014,0.0,2015/7/1,2016/6/30,-0.067366883,1.029955832,-0.035810256,0.839483227,-0.208867026
68,2015,0.0,2016/7/1,2017/6/30,-0.28591777,1.010755375,0.058836791,0.883615676,-0.390148484
68,2016,0.0,2017/7/1,2018/6/30,-0.573890528,0.940330837,0.058172961,1.347881949,0.309372135
68,2017,0.0,2018/7/1,2019/6/30,0.360917291,0.896795534,-0.461473885,1.706643607,-0.345674921
68,2018,0.0,2019/7/1,2020/6/30,-0.179496705,0.992891935,0.652722278,0.848860276,-1.253117703
68,2019,0.0,2020/7/1,2021/6/30,-0.237828603,0.874119667,-0.404626465,0.808355577,-0.161005756
69,2014,0.0,2015/7/1,2016/6/30,-0.505917993,1.175608084,0.432135957,-0.043366256,-0.042725321
69,2015,1.07e-05,2016/7/1,2017/6/30,0.565552101,1.289476943,0.335430056,-0.458455032,0.016546889
69,2016,0.0,2017/7/1,2018/6/30,-0.292330618,1.590355686,0.595527322,-0.24109214,0.826669934
69,2017,1.08e-05,2018/7/1,2019/6/30,0.034928684,1.261704584,0.266053712,-0.140996045,0.603283895
69,2018,0.0,2019/7/1,2020/6/30,-0.098458695,1.263814504,0.358275587,-0.086949722,0.804257707
69,2019,0.0,2020/7/1,2021/6/30,0.267914144,1.057256734,0.355114473,0.210935664,1.213910068
70,2014,1.2e-05,2015/7/1,2016/6/30,0.233350327,1.034295871,-0.402469911,0.778970775,-0.332547499
70,2015,1.09e-05,2016/7/1,2017/6/30,-0.113351472,0.984715443,-0.041772284,1.553048551,0.289759913
70,2016,3.41e-05,2017/7/1,2018/6/30,-0.390256724,0.966635191,-0.377514187,0.752498227,-0.730026832
70,2017,1.1e-05,2018/7/1,2019/6/30,1.000893613,1.033830499,0.028175918,0.840902654,-1.648843194
70,2018,0.0,2019/7/1,2020/6/30,-0.211873373,1.12736915,0.825181011,0.806983848,-2.32511962
70,2019,9.36e-06,2020/7/1,2021/6/30,-0.177640255,1.288703066,0.360204343,1.023167473,-0.191918225
78,2014,0.0,2015/7/1,2016/6/30,-0.16978735,1.194166217,-0.276288226,0.683668601,-0.542161691
78,2015,0.0,2016/7/1,2017/6/30,-0.200756824,0.954218683,0.072245332,0.680781631,0.038855264
78,2016,0.0,2017/7/1,2018/6/30,-0.204657386,0.652676294,-0.117770304,0.927987163,0.307778671
78,2017,0.0,2018/7/1,2019/6/30,-0.287731104,0.919195306,-0.387458137,1.300432123,0.353307801
78,2018,0.0,2019/7/1,2020/6/30,0.192761972,0.314928169,-1.153401782,1.155833436,0.617191169
78,2019,0.0,2020/7/1,2021/6/30,-0.234152924,0.830433479,-0.263576965,0.973794439,0.454407843
88,2014,2.78e-05,2015/7/1,2016/6/30,-0.553193896,1.095805943,0.31325951,0.256763704,-0.453330364
88,2015,4.2e-05,2016/7/1,2017/6/30,0.614701504,1.066602785,-0.333278322,0.526815883,-0.688557176
88,2016,2.63e-05,2017/7/1,2018/6/30,-0.381722289,1.424697291,-0.304286104,1.051668473,0.311190454
88,2017,3.78e-05,2018/7/1,2019/6/30,-0.177024709,1.179364383,0.133172409,0.842988919,0.183443398
88,2018,1.21e-05,2019/7/1,2020/6/30,0.071539667,1.007176992,0.570575703,0.426224519,-0.143112026
88,2019,1.23e-05,2020/7/1,2021/6/30,0.004991045,1.221559897,0.668667921,1.048911097,0.255529233
89,2014,0.0,2015/7/1,2016/6/30,-0.25610687,1.114920866,0.156904467,0.611065639,0.351485502
89,2015,1.16e-05,2016/7/1,2017/6/30,0.091190642,1.151506973,0.153513762,-0.056393998,0.368734148
89,2016,2.58e-05,2017/7/1,2018/6/30,-0.174571306,0.940249014,0.262263353,-0.101987266,-0.096539893
89,2017,1.16e-05,2018/7/1,2019/6/30,0.144915447,0.81496628,-0.23135526,-0.191665411,0.109209975
89,2018,4.48e-05,2019/7/1,2020/6/30,-0.134802545,0.9687508,0.317045632,-0.099813869,-0.049665456
89,2019,3.15e-05,2020/7/1,2021/6/30,-0.001212601,0.968378845,0.189685195,0.177275194,0.307527601
90,2014,0.0,2015/7/1,2016/6/30,-0.487324185,1.173176478,0.115246725,0.628542933,-0.389777338
90,2015,8.84e-06,2016/7/1,2017/6/30,0.265611036,1.013052378,-0.460952866,0.888917986,0.729831133
90,2016,1.66e-05,2017/7/1,2018/6/30,-0.322281195,1.350065509,0.342632465,1.065371313,0.502485935
90,2017,2.09e-05,2018/7/1,2019/6/30,0.059439259,1.153843179,0.077024095,0.9673252,0.516826724
90,2018,4.12e-05,2019/7/1,2020/6/30,0.467283144,0.97999207,0.331644178,0.534206979,0.204046292
90,2019,2.03e-05,2020/7/1,2021/6/30,-0.161159567,1.11688737,0.049859875,0.592548336,0.59880848
96,2014,0.0,2015/7/1,2016/6/30,-0.357248116,1.254451688,0.335722984,0.271553804,-1.060746795
96,2015,0.0,2016/7/1,2017/6/30,0.234651254,1.158637333,0.209342459,0.439392023,-0.71958567
96,2016,0.0,2017/7/1,2018/6/30,-0.285199895,0.646545131,0.160233888,0.734782105,0.410962365
96,2017,0.0,2018/7/1,2019/6/30,-0.127818287,0.499459425,0.245104849,0.59606436,-0.068411825
96,2018,0.0,2019/7/1,2020/6/30,0.121772885,0.942602525,0.482130024,0.295564356,-0.042157172
96,2019,0.0,2020/7/1,2021/6/30,-0.142149027,0.877600975,-0.347443045,0.623120196,0.057791428
99,2014,0.0,2015/7/1,2016/6/30,-0.277056245,1.161499381,0.065362691,0.191768449,-1.200576935
99,2015,0.0,2016/7/1,2017/6/30,-0.145895975,1.387881016,0.216808868,0.314634548,-0.426153675
99,2016,0.0,2017/7/1,2018/6/30,-0.440032925,1.190124688,0.752537456,1.392440377,0.123090062
99,2017,1.3e-05,2018/7/1,2019/6/30,0.106739863,1.086413555,0.476466245,0.778764372,-0.485395159
99,2018,1.34e-05,2019/7/1,2020/6/30,-0.037222313,1.053578442,0.230641128,0.725568236,-0.164077024
99,2019,1.24e-05,2020/7/1,2021/6/30,-0.025499337,0.98667988,0.083051063,0.90028692,0.188086727
100,2014,6.79e-06,2015/7/1,2016/6/30,-0.414450637,1.160540125,0.412371563,0.363010166,0.426232953
100,2015,2.19e-05,2016/7/1,2017/6/30,0.057587805,1.066755794,-0.195186586,0.686637483,0.55099258
100,2016,0.0,2017/7/1,2018/6/30,-0.141499652,1.506959505,0.273646349,-0.181876164,-0.164900175
100,2017,0.0,2018/7/1,2019/6/30,0.160913544,1.128552735,0.489927529,0.324548206,-0.345171343
100,2018,7.17e-06,2019/7/1,2020/6/30,0.874545986,1.219905079,-0.124632902,0.2559039,-0.726026526
100,2019,0.0,2020/7/1,2021/6/30,0.232257631,1.62309954,0.396490648,0.146216587,-0.395074749
150,2014,0.0,2015/7/1,2016/6/30,-0.41565455,0.977097929,-1.320964842,0.507688791,1.785261442
150,2015,0.0,2016/7/1,2017/6/30,-0.227149438,1.103972099,0.546843468,0.706597524,-0.489715658
150,2016,0.0,2017/7/1,2018/6/30,0.1001152,0.499354623,0.212155072,-0.019906754,-0.035725801
150,2017,0.0,2018/7/1,2019/6/30,-0.60719391,0.266568922,-0.574115155,0.655187245,0.596605555
150,2018,0.0,2019/7/1,2020/6/30,-0.362874286,0.748323954,-0.459891689,2.004785909,0.087161085
150,2019,0.0,2020/7/1,2021/6/30,0.219831814,0.622246677,-0.218094043,1.346468373,0.168339448
151,2014,1.45e-05,2015/7/1,2016/6/30,-0.432467336,1.166951099,-0.234738708,0.031197062,-1.150627759
151,2015,7.86e-05,2016/7/1,2017/6/30,0.09215488,0.95583911,-0.216972519,1.124032245,-1.239301498
151,2016,4.82e-05,2017/7/1,2018/6/30,-0.363174933,1.271997897,-0.073197095,1.507698952,-0.084777386
151,2017,9.28e-05,2018/7/1,2019/6/30,-0.00778693,1.213585519,0.511931891,0.98260571,-0.333405593
151,2018,0.000119437,2019/7/1,2020/6/30,-0.275758433,1.021766975,0.482579104,0.925265963,-0.173146423
151,2019,6.23e-05,2020/7/1,2021/6/30,-0.155431407,0.791336236,0.031544184,0.997820681,0.268873363
153,2014,0.0,2015/7/1,2016/6/30,-0.229841406,1.181652201,-0.555237091,1.583036017,0.736808551
153,2015,0.0,2016/7/1,2017/6/30,0.215404567,1.041364708,-0.164562715,1.159678929,0.286298248
153,2016,0.0,2017/7/1,2018/6/30,-0.49925737,0.706040184,0.100806137,1.091328885,-0.023253467
153,2017,0.0,2018/7/1,2019/6/30,-0.033576339,1.106909981,0.143944366,1.246326111,0.125647578
153,2018,1.32e-05,2019/7/1,2020/6/30,0.236939445,0.924053621,-0.598033864,1.08397406,0.732333699
153,2019,0.0,2020/7/1,2021/6/30,0.24879389,1.011508104,-0.28528058,0.887337748,-0.319739305
155,2017,0.0,2018/7/1,2019/6/30,-0.254067841,1.210541709,0.569549802,0.797785951,-0.377619316
155,2018,0.0,2019/7/1,2020/6/30,0.142710626,0.972209248,0.00269836,0.805310534,0.046849654
155,2019,0.0,2020/7/1,2021/6/30,1.76090817,1.211791626,-0.786010283,0.856806811,-0.30334831
156,2014,0.0,2015/7/1,2016/6/30,-0.490474079,1.260068165,-0.0012757,0.762917183,0.29130937
156,2015,0.0,2016/7/1,2017/6/30,-0.206982886,1.093559813,0.045738451,0.670739473,-0.160119201
156,2016,0.0,2017/7/1,2018/6/30,-0.353444074,0.796285786,0.063754473,0.462290483,-0.34553341
156,2017,1.23e-05,2018/7/1,2019/6/30,0.15256975,1.011513654,0.593420662,0.432499159,-0.499692942
156,2018,0.0,2019/7/1,2020/6/30,-0.009379866,1.25642183,-0.319756019,0.748647821,-0.213776307
156,2019,0.0,2020/7/1,2021/6/30,-0.260285408,0.87560545,0.149980782,0.75223027,0.122600234
157,2014,4.04e-05,2015/7/1,2016/6/30,-0.495596616,1.150769554,0.428144285,0.031562787,-0.127110076
157,2015,6.05e-05,2016/7/1,2017/6/30,0.108810457,1.014571169,-0.19830842,0.374496374,0.394024247
157,2016,6.66e-05,2017/7/1,2018/6/30,-0.069239394,0.96470175,0.047495567,0.586031674,0.510595802
157,2017,9.28e-05,2018/7/1,2019/6/30,0.514150317,0.870997916,0.060810818,0.567768292,0.568694393
157,2018,7.58e-05,2019/7/1,2020/6/30,0.101317382,1.205279246,-0.173507962,0.439287156,1.103478395
157,2019,5.74e-05,2020/7/1,2021/6/30,0.454091323,1.423702688,-0.261171349,-0.177792235,0.745203164
158,2014,0.0,2015/7/1,2016/6/30,-0.374870059,1.10658318,0.161860895,1.08718556,-0.746244809
158,2015,1.2e-05,2016/7/1,2017/6/30,0.120653597,1.09261318,0.659755544,1.355364938,-0.00068972
158,2016,2.27e-05,2017/7/1,2018/6/30,-0.437159726,1.134007508,-0.136109369,1.210517044,-0.010747919
158,2017,1.12e-05,2018/7/1,2019/6/30,-0.223190951,1.230174491,0.29840301,1.316603855,-0.358600488
158,2018,1.09e-05,2019/7/1,2020/6/30,0.89826548,1.180188285,-0.605129095,1.036255563,-0.746738178
158,2019,1.9e-05,2020/7/1,2021/6/30,0.083579196,1.329052702,0.687387521,1.104178019,-0.76372118
159,2014,1.33e-05,2015/7/1,2016/6/30,-0.385630947,1.272275915,-0.081020674,0.778261017,-0.365403313
159,2015,1.42e-05,2016/7/1,2017/6/30,-0.116365612,0.520913337,-1.143156562,0.952129273,-1.507597963
159,2016,4.09e-05,2017/7/1,2018/6/30,-0.467193619,1.040766255,0.390418341,1.661253365,0.011719039
159,2017,1.22e-05,2018/7/1,2019/6/30,1.046892888,1.152831384,-0.00640559,2.382959349,1.088341622
159,2018,1.15e-05,2019/7/1,2020/6/30,-0.383109778,1.347346812,1.07578284,1.667557104,-0.419073881
159,2019,1.07e-05,2020/7/1,2021/6/30,0.242992541,1.404397322,0.680791387,1.016098166,0.243262803
301,2014,0.0,2015/7/1,2016/6/30,-0.487046182,1.146684004,0.064809399,1.340655575,0.295156772
301,2015,0.0,2016/7/1,2017/6/30,0.178116787,0.98633249,-0.063471182,0.680944455,-0.322771059
301,2016,0.0,2017/7/1,2018/6/30,0.261551607,0.818364555,0.120718945,1.550994944,1.249460856
301,2017,0.0,2018/7/1,2019/6/30,-0.133408661,0.798657581,-0.059436842,0.709984864,-0.022917032
301,2018,1.06e-05,2019/7/1,2020/6/30,0.018157155,0.838419881,-0.124554255,0.39787551,0.444802007
301,2019,2.27e-05,2020/7/1,2021/6/30,2.730486664,0.947547917,-0.067482669,0.087677131,0.197219323
333,2014,0.0,2015/7/1,2016/6/30,-0.02416155,1.107783229,0.176892392,-0.233139343,0.771906674
333,2015,0.0,2016/7/1,2017/6/30,0.839632377,1.441691221,-0.166580688,-0.342925353,1.546196971
333,2016,0.0,2017/7/1,2018/6/30,0.223606171,1.285866667,-0.486553953,-0.735569834,0.255270681
333,2017,0.0,2018/7/1,2019/6/30,0.004049963,1.543043932,0.058982413,-0.42691087,0.901597492
333,2018,9.26e-06,2019/7/1,2020/6/30,0.166788676,1.264833965,0.252625695,-0.524025199,0.648812649
333,2019,0.0,2020/7/1,2021/6/30,0.199306501,0.825716084,-0.216182173,-0.785769117,-0.10710099
338,2014,1.92e-05,2015/7/1,2016/6/30,-0.506952286,1.138862931,0.278343242,-0.042645171,-0.126085553
338,2015,1.94e-05,2016/7/1,2017/6/30,0.703547209,1.1857705,-0.137928247,0.34145202,-0.128233562
338,2016,9.65e-06,2017/7/1,2018/6/30,0.35691073,1.625565455,-0.024749279,-0.16463732,0.188843827
338,2017,1.87e-05,2018/7/1,2019/6/30,0.457625761,1.15198404,-0.158536203,0.377449237,1.174799134
338,2018,2.23e-05,2019/7/1,2020/6/30,0.139016629,1.58849636,-0.256901915,-0.051988637,1.01421066
338,2019,1.49e-05,2020/7/1,2021/6/30,0.305767557,1.157128018,0.127584663,0.008634937,0.566631575
400,2014,5.24e-05,2015/7/1,2016/6/30,-0.38959799,1.245567995,-0.104383763,0.303373405,0.214657577
400,2015,1.41e-05,2016/7/1,2017/6/30,0.146059273,1.100682328,-0.351419811,0.876714754,-0.076244222
400,2016,2.63e-05,2017/7/1,2018/6/30,-0.568676677,1.06211893,-0.272596096,0.888804213,-0.008960913
400,2017,4.18e-05,2018/7/1,2019/6/30,0.148901977,0.989556262,-0.375841332,1.095835863,0.485120033
400,2018,1.4e-05,2019/7/1,2020/6/30,0.442173909,1.095225736,-0.010796779,1.095282781,0.197843015
400,2019,1.2e-05,2020/7/1,2021/6/30,-0.048095781,1.255963622,-0.253793029,0.88702526,0.530258901
401,2014,0.0,2015/7/1,2016/6/30,-0.178804035,1.369586136,0.186692377,0.503726976,0.137620018
401,2015,9.92e-06,2016/7/1,2017/6/30,0.391275929,1.413076862,-0.67072469,-0.466118724,-0.7233672
401,2016,8.99e-06,2017/7/1,2018/6/30,-0.43192804,1.593401679,-0.177579676,0.398163061,-0.48154806
401,2017,2.7e-05,2018/7/1,2019/6/30,1.00537635,1.169233384,-0.192002822,0.56688729,0.756243466
401,2018,1.5e-05,2019/7/1,2020/6/30,-0.077951312,1.352075517,0.225616499,0.610490607,1.008727874
401,2019,7.13e-06,2020/7/1,2021/6/30,-0.213769501,1.021034429,0.292117864,0.588847594,0.951874194
402,2014,0.0,2015/7/1,2016/6/30,-0.323691877,1.378705778,0.067574257,-0.009876942,0.872427374
402,2015,0.0,2016/7/1,2017/6/30,0.281326071,1.950060402,0.40403838,-0.562696417,0.654423406
402,2016,0.0,2017/7/1,2018/6/30,-0.300683443,1.378163632,0.462561896,0.002850625,0.560911655
402,2017,0.0,2018/7/1,2019/6/30,-0.001016868,1.126698658,0.327299066,0.330642351,0.527712334
402,2018,0.0,2019/7/1,2020/6/30,-0.165959488,1.038439907,0.296516438,0.184431402,0.602706341
402,2019,0.0,2020/7/1,2021/6/30,0.041605037,0.731841623,0.350347712,0.340151792,0.754753717
403,2018,1.17e-05,2019/7/1,2020/6/30,1.737904854,0.816412954,-0.041820148,-0.361431046,-0.038641031
403,2019,1.19e-05,2020/7/1,2021/6/30,-0.257120631,0.685388026,0.327437795,-0.757252255,-0.757970592
404,2014,0.0,2015/7/1,2016/6/30,-0.170313773,1.162455533,-0.002181738,1.185131913,0.401301645
404,2015,1.37e-05,2016/7/1,2017/6/30,-0.104196813,1.191346489,0.030886624,1.100907635,-0.081343124
404,2016,2.64e-05,2017/7/1,2018/6/30,-0.455425347,1.25826177,0.158173863,0.963034164,0.034872636
404,2017,0.0,2018/7/1,2019/6/30,-0.033285729,1.027533197,0.119752067,1.170022493,0.117065772
404,2018,0.0,2019/7/1,2020/6/30,-0.173445438,0.947689181,0.005207086,0.738774584,0.056261124
404,2019,0.0,2020/7/1,2021/6/30,0.110036922,0.800749311,-0.026204787,1.01879408,0.438447059
407,2014,0.0,2015/7/1,2016/6/30,-0.257275306,1.096505715,0.222970278,1.203446002,0.28227873
407,2015,0.0,2016/7/1,2017/6/30,0.413520791,1.215834371,-0.057974304,0.483333439,-0.820127771
407,2016,0.0,2017/7/1,2018/6/30,-0.576678544,1.206894767,0.045115157,0.972272432,0.325096582
407,2017,0.0,2018/7/1,2019/6/30,-0.077066144,1.243798703,-0.068059709,1.457026169,0.576492259
407,2018,0.0,2019/7/1,2020/6/30,-0.17438308,1.108192879,0.32644593,0.955033953,0.298541474
407,2019,0.0,2020/7/1,2021/6/30,0.251882166,0.813063178,-0.06953956,0.884163682,0.790362959
408,2014,0.0,2015/7/1,2016/6/30,-0.296297614,0.914884104,-0.250941521,1.022033189,-0.921116127
408,2015,0.0,2016/7/1,2017/6/30,-0.100499018,,,,
408,2016,0.0,2017/7/1,2018/6/30,0.049120448,0.950376401,0.415670291,0.421436454,-0.448360508
408,2017,0.0,2018/7/1,2019/6/30,-0.439866191,0.685509849,-0.209187426,0.291916526,-0.348906256
408,2018,9.94e-06,2019/7/1,2020/6/30,-0.482269997,0.895817742,-0.434961971,0.593708319,0.22789319
408,2019,0.0,2020/7/1,2021/6/30,0.825221502,,,,
409,2014,0.0,2015/7/1,2016/6/30,-0.304262475,1.124794656,0.095493175,0.854351641,-0.839518259
409,2015,0.0,2016/7/1,2017/6/30,0.029668454,0.290375336,1.480924936,0.079121308,-1.412374983
409,2016,0.0,2017/7/1,2018/6/30,-0.576550779,0.747647514,0.447742573,0.585566225,-0.70276818
410,2014,0.0,2015/7/1,2016/6/30,-0.347467178,1.077007044,-0.460636881,0.528750332,-1.017973954
410,2015,0.0,2016/7/1,2017/6/30,-0.532020392,1.033277612,-0.204540869,0.917277633,-0.600146567
410,2016,0.0,2017/7/1,2018/6/30,-0.166702284,1.657870282,0.018780433,0.721255538,-1.06433794
410,2017,0.0,2018/7/1,2019/6/30,-0.148133891,1.015765501,0.030849431,0.353330502,-1.275726382
410,2018,0.0,2019/7/1,2020/6/30,-0.161705,0.890291637,-0.890696443,1.075407898,0.290664528
411,2014,0.0,2015/7/1,2016/6/30,-0.487656088,1.150340907,-0.300302226,1.038517111,-0.093349936
411,2015,0.0,2016/7/1,2017/6/30,0.165936835,0.991011329,0.653123227,0.581569767,0.150388523
411,2016,0.0,2017/7/1,2018/6/30,-0.399542639,0.647220604,0.241169629,0.254545123,-0.736506326
411,2017,0.0,2018/7/1,2019/6/30,-0.031880451,1.101495224,0.327663768,-0.001434857,-0.970385185
411,2018,0.0,2019/7/1,2020/6/30,-0.054703901,0.978887356,-0.200804269,0.986083165,0.575933565
411,2019,0.0,2020/7/1,2021/6/30,0.054200621,0.821210568,-0.573300733,0.720789527,-0.028369244
413,2014,0.0,2015/7/1,2016/6/30,-0.128175282,1.084577153,0.183215525,0.303011341,0.029918172
413,2015,0.0,2016/7/1,2017/6/30,0.296953926,1.304600752,0.31958418,0.274561473,-0.681167451
413,2016,0.0,2017/7/1,2018/6/30,-0.468396151,1.145688473,0.469741805,0.595447832,-0.371077583
413,2017,0.0,2018/7/1,2019/6/30,-0.154710933,1.091255352,-0.049937919,0.980854886,0.056159139
413,2018,7.51e-06,2019/7/1,2020/6/30,-0.481808607,1.206701294,-0.020623859,1.3582265,-0.588186303
413,2019,6.67e-06,2020/7/1,2021/6/30,-0.23316809,0.975243522,0.427520495,1.164887291,-0.103842856
415,2014,2.7e-05,2015/7/1,2016/6/30,-0.286616693,1.072994274,-0.655430852,0.938146926,0.761414489
415,2015,2.45e-05,2016/7/1,2017/6/30,-0.024224848,1.031043323,-0.302537687,-0.593017077,-1.103694043
415,2016,1.37e-05,2017/7/1,2018/6/30,-0.133825543,1.113687511,0.154320288,0.543569367,-0.127501532
415,2017,3.94e-05,2018/7/1,2019/6/30,-0.329963984,1.161266759,0.012588075,0.087880973,-0.59560576
415,2018,0.0,2019/7/1,2020/6/30,-0.251483184,1.305219177,0.158512357,0.423168266,0.273283852
415,2019,0.0,2020/7/1,2021/6/30,-0.200587911,0.724269798,0.098091961,0.558443098,0.344329352
417,2014,0.0,2015/7/1,2016/6/30,-0.340639007,1.2119425,0.151218584,1.320379722,0.458955797
417,2015,1.22e-05,2016/7/1,2017/6/30,0.023406586,1.183614123,0.267917438,0.897155479,0.014272163
417,2016,0.0,2017/7/1,2018/6/30,-0.295942851,0.883129381,0.128814308,0.979056192,0.304601024
417,2017,0.0,2018/7/1,2019/6/30,-0.085562435,0.983848825,0.063155412,0.74065514,0.052492192
417,2018,0.0,2019/7/1,2020/6/30,0.072289176,1.043417817,-0.260065759,0.824980096,0.534267472
417,2019,0.0,2020/7/1,2021/6/30,-0.187010841,0.848727692,-0.292534735,0.796391128,0.437903109
419,2014,0.0,2015/7/1,2016/6/30,-0.340525616,1.153477319,0.097897606,1.331198916,-0.128546744
419,2015,0.0,2016/7/1,2017/6/30,-0.042062839,1.249069265,0.033488398,1.320345338,0.214942631
419,2016,0.0,2017/7/1,2018/6/30,-0.313418397,1.084548325,0.216975917,0.913911027,-0.050158515
419,2017,0.0,2018/7/1,2019/6/30,-0.057700285,0.96863697,9.9e-05,1.100916046,0.074994
419,2018,0.0,2019/7/1,2020/6/30,-0.055145793,0.993988318,0.133269442,0.958447894,0.321906408
419,2019,0.0,2020/7/1,2021/6/30,0.019126666,0.877574051,0.003018537,0.791615641,0.231950927
420,2014,0.0,2015/7/1,2016/6/30,-0.37940453,1.173063575,-0.187417195,0.755625152,0.108866127
420,2015,0.0,2016/7/1,2017/6/30,-0.097645587,0.955030274,-0.122016088,0.806743392,-0.311309347
420,2016,0.0,2017/7/1,2018/6/30,-0.192180742,1.022293137,-0.025318845,0.76458784,0.329311745
420,2017,0.0,2018/7/1,2019/6/30,0.04784982,0.94512001,0.081393753,1.125752628,0.357437979
420,2018,0.0,2019/7/1,2020/6/30,-0.240328451,0.915274621,0.041857962,1.064669103,0.065758588
420,2019,0.0,2020/7/1,2021/6/30,0.702833212,0.85487443,-0.159684093,1.381058705,0.728943264
421,2014,0.0,2015/7/1,2016/6/30,-0.125692745,1.115884699,-0.514650596,0.877244676,0.689538898
421,2015,0.0,2016/7/1,2017/6/30,-0.274374798,0.823602583,0.148877313,0.94486037,-0.411796318
421,2016,0.0,2017/7/1,2018/6/30,-0.329045459,1.169746956,0.456500328,0.623124436,-0.149222021
421,2017,0.0,2018/7/1,2019/6/30,-0.051481677,0.95105765,0.069871552,1.327371777,0.694562306
421,2018,0.0,2019/7/1,2020/6/30,-0.105942902,0.894632145,-0.004607507,0.626414484,0.306322413
421,2019,0.0,2020/7/1,2021/6/30,0.218034647,0.814931505,-0.502409099,0.854731057,1.027684653
