asset,beta_bri,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br,compounded_xret_2014,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,lag_me
2250,-0.007980603,2017,1.05e-05,0.25413699,-0.388713551,-0.740932642,-0.699481865,-0.349418931,0.812192263,0.558682878,-0.522301639,0.154910636,8714872.866666663
2266,0.003367157,2017,6.29e-05,0.251475017,-0.241701028,0.329015544,0.810880829,-0.258228577,0.67932319,0.68406026,0.18699232,0.2850691,7581993.782499994
2276,-0.000439033,2017,4.95e-05,-0.077597053,-0.425784572,-0.150259067,0.691709845,-0.431052045,1.149215597,0.801013983,-0.819185068,0.417169519,10545356.284166666
2283,-0.001009166,2017,2.52e-05,-0.00663666,-0.390844172,-0.233160622,0.204663212,-0.273063377,1.014172701,1.005824782,0.066647296,0.231985813,7493005.953333337
2300,0.011857886,2017,2.53e-05,0.414816228,-0.533394981,0.800518135,0.212435233,-0.057329063,1.316197377,1.602718299,0.47357805,0.473978134,6351203.937500001
2302,0.021042121,2017,5.38e-05,0.02590005,-0.519520714,0.932642487,0.743523316,1.330579785,1.240925528,1.718113412,1.107797805,0.121281449,18815906.34083332
2305,0.004042205,2017,3.41e-05,-0.137742473,-0.450530526,0.419689119,0.461139896,-0.115968019,0.923847654,0.754604145,-0.266924075,0.9800054,7060791.634166677
2307,0.031898019,2017,3.65e-05,0.199376943,-0.518443207,0.976683938,0.507772021,0.332193076,1.093068245,1.724025057,0.748026242,0.209459512,8143827.729999997
2326,0.007741885,2017,1.1e-05,0.162417866,-0.499607083,0.658031088,-0.621761658,-0.310594952,1.275360867,1.151171011,0.129511731,0.339538781,7471572.862500005
2342,0.008559414,2017,0.000190456,-0.07150723,-0.629737947,0.702072539,0.987046632,-0.146096097,1.16446872,1.234555786,-0.193727853,0.339796757,7465723.538333329
2344,-0.003939892,2017,9.69e-06,-0.051421788,-0.410019678,-0.512953368,-0.800518135,-0.304358797,1.076877514,0.959735016,-0.190243297,0.48696752,9891078.504999999
2352,0.012237306,2017,6.25e-05,-0.252439261,-0.162489202,0.805699482,0.797927461,0.196648742,0.741239427,-0.126341808,-0.493792901,0.276712831,7358052.394166663
2353,-0.008864217,2017,2.93e-05,0.408692461,0.018886679,-0.774611399,0.336787565,-0.362515568,1.242712108,-0.184362976,-1.154427782,-0.071839938,11296489.2125
2354,-0.011205005,2017,8.08e-06,-0.628465939,-0.576214138,-0.834196891,-0.955958549,-0.313769471,1.200774441,0.869185,-0.552124258,0.366734285,9552980.395833334
2366,-0.003860625,2017,6.25e-05,-0.345377145,-0.397472904,-0.494818653,0.797927461,-0.026306596,0.956254638,0.01775667,-0.748723682,-0.449308599,12223322.46083334
