asset,beta_bri,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,year,br,compounded_xret,rank_beta,rank_br,choice,industry
155,0.12007663,0.011778814,0.011948485,0.000494093,0.001578366,2019,0.0,1.76090817,-0.009534534999999955,-1.0,0,C26
156,-0.055814448,0.013323606,0.008726695,0.00470628,-0.000236097,2016,0.0,-0.353444074,-0.28220872750000003,-0.61024667925,0,R86
156,-0.003546019,0.010175976,0.004212748,-0.002557334,0.000577309,2017,1.23e-05,0.15256975,-0.28220872750000003,-0.61024667925,0,R86
156,-0.017467287,0.013973285,0.002620915,0.000317006,0.00653339,2018,0.0,-0.009379866,-0.28220872750000003,-0.61024667925,0,R86
156,0.026181609,0.009800555,0.007414699,-0.006807233,0.003752084,2019,0.0,-0.260285408,-0.28220872750000003,-0.61024667925,0,R86
157,0.033094591,0.01201505,0.000209289,0.000156579,0.005209094,2016,6.66e-05,-0.069239394,0.1642350135,0.9682641355,1,C35
157,0.004012932,0.009626502,0.005289273,0.005105557,-0.001276548,2017,9.28e-05,0.514150317,0.1642350135,0.9682641355,1,C35
157,0.001492929,0.007219334,0.004961086,0.003780054,0.000128023,2018,7.58e-05,0.101317382,0.1642350135,0.9682641355,1,C35
157,-0.011493436,0.009700189,0.007486843,0.008430595,-9.64e-05,2019,5.74e-05,0.454091323,0.1642350135,0.9682641355,1,C35
158,-0.049328835,0.010943663,0.009961299,-0.008335139,0.000550595,2016,2.27e-05,-0.437159726,-0.310824922,0.65397504875,0,C17
158,-0.034614117,0.010380786,0.012849426,0.00249925,0.000719184,2017,1.12e-05,-0.223190951,-0.310824922,0.65397504875,0,C17
158,0.043911675,0.010846057,0.012761431,-0.001026626,-0.001340514,2018,1.09e-05,0.89826548,-0.310824922,0.65397504875,0,C17
158,-0.022846063,0.011918939,0.011586563,-0.00659068,0.006665059,2019,1.9e-05,0.083579196,-0.310824922,0.65397504875,0,I65
159,0.003389126,0.005173174,0.014443715,-0.011051144,-0.010721699,2017,1.22e-05,1.046892888,0.4911288466666666,0.5931382799999999,1,F51
159,0.01637884,0.011830871,0.014267934,0.000502833,0.006245539,2018,1.15e-05,-0.383109778,0.4911288466666666,0.5931382799999999,1,F51
159,0.059663221,0.011409295,0.024860611,0.010561165,-0.002182465,2019,1.07e-05,0.242992541,0.4911288466666666,0.5931382799999999,1,F51
301,0.007705332,0.010865407,0.012454722,2.48e-05,0.003440893,2016,0.0,0.261551607,-0.08320480766666667,0.12486122466666667,0,D44
301,-0.073660642,0.008374173,0.01608654,0.011611023,0.001664861,2018,1.06e-05,0.018157155,-0.08320480766666667,0.12486122466666667,0,C28
301,0.040315672,0.007979388,0.005935661,0.001062314,-0.001472152,2019,2.27e-05,2.730486664,-0.08320480766666667,0.12486122466666667,0,C28
333,0.066843549,0.011003976,-0.003113792,0.007793037,-0.000999989,2016,0.0,0.223606171,0.563090827,-0.6261824325,0,C38
333,0.008896298,0.014771487,-0.001187169,0.013556127,0.001132925,2017,0.0,0.004049963,0.563090827,-0.6261824325,0,C38
333,0.037148742,0.013922609,-0.010079988,0.001287316,-0.00179368,2018,9.26e-06,0.166788676,0.563090827,-0.6261824325,0,C38
333,0.005728408,0.015648589,-0.002135735,0.011999335,0.000679177,2019,0.0,0.199306501,0.563090827,-0.6261824325,0,C38
338,0.001038612,0.011985488,0.001029848,-0.001329193,0.005739815,2016,9.65e-06,0.35691073,-0.181714348,0.6571395435,1,C36
338,-0.006221198,0.012278882,0.002506465,0.003478665,0.000108562,2017,1.87e-05,0.457625761,-0.181714348,0.6571395435,1,C36
338,-0.009702333,0.014882165,-0.001102515,0.003953351,9.9e-05,2018,2.23e-05,0.139016629,-0.181714348,0.6571395435,1,C36
338,0.009920071,0.012461724,0.004124501,0.012288942,-0.002523556,2019,1.49e-05,0.305767557,-0.181714348,0.6571395435,1,C36
400,0.03669429,0.012878266,0.001992244,0.001520978,-0.002381207,2016,2.63e-05,-0.568676677,-0.11561882400000001,0.76118278275,1,C38
400,0.001087379,0.011442836,0.005541937,-0.002745378,-0.000838955,2017,4.18e-05,0.148901977,-0.11561882400000001,0.76118278275,1,C38
400,-0.005555383,0.009778747,0.010668942,0.001768765,-0.00167195,2018,1.4e-05,0.442173909,-0.11561882400000001,0.76118278275,1,C38
400,-0.06829824,0.009665694,0.008867541,0.00259073,-0.003779345,2019,1.2e-05,-0.048095781,-0.11561882400000001,0.76118278275,1,C38
401,-0.000498062,0.01373869,-0.003237062,-0.009030984,-0.006863323,2017,2.7e-05,1.00537635,-0.603119365,0.6461101563333334,0,C30
401,-0.063495955,0.015235952,0.002855175,-0.005087415,0.005041268,2018,1.5e-05,-0.077951312,-0.603119365,0.6461101563333334,0,C30
401,-0.057961521,0.011609974,0.004522622,0.009604963,-0.002124044,2019,7.13e-06,-0.213769501,-0.603119365,0.6461101563333334,0,C30
402,0.042658612,0.013943619,0.003034991,0.007637952,0.004444704,2016,0.0,-0.300683443,-0.21137721399999998,-1.0,0,K70
402,-0.029857798,0.021364403,-0.007934131,0.004207369,0.005129592,2017,0.0,-0.001016868,-0.21137721399999998,-1.0,0,K70
402,0.001652252,0.010667543,0.003633016,0.007887088,0.003814516,2018,0.0,-0.165959488,-0.21137721399999998,-1.0,0,K70
402,-0.027578003,0.011638565,0.003516265,0.005274523,0.003716808,2019,0.0,0.041605037,-0.21137721399999998,-1.0,0,K70
403,0.029181008,0.008516159,0.006392465,0.006270961,0.002510971,2019,1.19e-05,-0.257120631,0.48989899,0.669823232,0,C27
404,0.00993412,0.011904226,0.013028353,0.003901461,0.001824222,2016,2.64e-05,-0.455425347,-0.131090638,-0.54387889425,0,C34
404,-0.009994943,0.012599306,0.009575473,-0.002648531,0.001167734,2017,0.0,-0.033285729,-0.131090638,-0.54387889425,0,C34
404,0.013127199,0.011435561,0.012344815,0.003190632,0.001631617,2018,0.0,-0.173445438,-0.131090638,-0.54387889425,0,C34
404,-0.011086155,0.00981036,0.012159251,0.002136896,0.000195771,2019,0.0,0.110036922,-0.131090638,-0.54387889425,0,C34
407,-0.004318222,0.012878142,0.002864893,-0.008734584,0.002419012,2017,0.0,-0.077066144,-0.15425692433333335,-1.0,0,D45
407,0.042687843,0.013556054,0.010947757,0.00426654,5.59e-05,2018,0.0,-0.17438308,-0.15425692433333335,-1.0,0,D45
407,-0.047226581,0.012167977,0.016165107,0.007985179,-0.003046777,2019,0.0,0.251882166,-0.15425692433333335,-1.0,0,D45
408,-0.008074166,0.007667313,0.005128582,0.004827302,-0.011519339,2019,0.0,0.825221502,-0.136994949,-1.0,0,C26
410,0.013561408,0.011058493,0.007376509,-0.009374217,-0.00300936,2016,0.0,-0.166702284,0.552679133,-1.0,0,C34
410,0.085373058,0.017681326,0.001000514,-0.016701704,0.003788833,2018,0.0,-0.161705,0.552679133,-1.0,0,C34
411,-0.129924542,0.012302817,0.01105672,-0.003139231,0.001295927,2016,0.0,-0.399542639,-0.22159656700000002,-1.0,0,F51
411,0.005740036,0.009062368,0.006000497,-0.000248184,0.00383956,2017,0.0,-0.031880451,-0.22159656700000002,-1.0,0,F51
411,0.016511592,0.008072706,-0.002090024,-0.009889758,0.006883277,2018,0.0,-0.054703901,-0.22159656700000002,-1.0,0,F51
411,-0.071411056,0.010553923,0.004439587,-0.005314208,0.000510029,2019,0.0,0.054200621,-0.22159656700000002,-1.0,0,F51
413,-0.065336434,0.011035341,0.000998298,-0.00230662,0.001817866,2016,0.0,-0.468396151,-0.263686905,-0.26832855575,0,C39
413,-0.01233386,0.014433533,0.003493989,-0.006211283,0.00513079,2017,0.0,-0.154710933,-0.263686905,-0.26832855575,0,C39
413,0.000928753,0.011690908,0.006553518,-0.003446658,0.005326911,2018,7.51e-06,-0.481808607,-0.263686905,-0.26832855575,0,C39
413,0.031216181,0.01082177,0.011367661,0.001395825,-0.004246301,2019,6.67e-06,-0.23316809,-0.263686905,-0.26832855575,0,C39
415,0.00243675,0.012098412,-0.004072788,-0.008131785,0.002657714,2017,3.94e-05,-0.329963984,-0.004524610499999998,-0.06831119549999998,0,L71
415,-0.01377388,0.012036473,0.001920603,-0.004290897,-0.000666303,2019,0.0,-0.200587911,-0.004524610499999998,-0.06831119549999998,0,L71
417,0.024754335,0.011824887,0.013155915,0.004266177,0.001935953,2016,0.0,-0.295942851,0.1206629395,-1.0,0,F52
417,0.001169728,0.011686253,0.008217278,0.003551772,0.000340018,2017,0.0,-0.085562435,0.1206629395,-1.0,0,F52
417,-0.001373104,0.008872802,0.009454339,0.001100064,0.001793323,2018,0.0,0.072289176,0.1206629395,-1.0,0,F52
417,0.005839546,0.009903142,0.008471658,0.002527679,-0.000582757,2019,0.0,-0.187010841,0.1206629395,-1.0,0,F52
419,-0.029360172,0.011027716,0.014891576,-0.000387792,0.002950426,2016,0.0,-0.313418397,-0.05494621525,-1.0,0,F52
419,-0.006976184,0.012289463,0.011397647,0.003942255,0.002076397,2017,0.0,-0.057700285,-0.05494621525,-1.0,0,F52
419,0.030207004,0.009805684,0.011733453,0.001556489,0.000653445,2018,0.0,-0.055145793,-0.05494621525,-1.0,0,F52
419,0.014693834,0.00975768,0.010563209,0.001158865,-0.000411482,2019,0.0,0.019126666,-0.05494621525,-1.0,0,F52
420,-0.017371409,0.011989059,0.010716837,0.002773164,-0.001282706,2016,0.0,-0.192180742,0.248688908,-1.0,0,C28
420,0.011164068,0.008825881,0.007635032,-0.003954758,-0.001492565,2017,0.0,0.04784982,0.248688908,-1.0,0,C28
420,0.023921764,0.008543803,0.008083822,0.004668965,0.001275308,2018,0.0,-0.240328451,0.248688908,-1.0,0,C28
420,-0.001249359,0.009984699,0.014546847,0.006454281,-0.001967702,2019,0.0,0.702833212,0.248688908,-1.0,0,C28
421,-0.01842921,0.011293388,0.007689707,0.007822958,-0.006523205,2016,0.0,-0.329045459,-0.200765956,-1.0,0,D45
421,0.000613236,0.008943439,0.005616176,-0.006743864,0.002632848,2017,0.0,-0.051481677,-0.200765956,-1.0,0,D45
421,0.001508553,0.010859115,0.008920692,0.000623485,0.003450108,2018,0.0,-0.105942902,-0.200765956,-1.0,0,D45
421,-0.031220168,0.009215575,0.011151411,0.005404333,0.001723868,2019,0.0,0.218034647,-0.200765956,-1.0,0,D45
422,-0.004683972,0.011562949,0.008751964,0.00768163,0.000402815,2016,0.0,-0.485309363,-0.122422115,-1.0,0,C26
423,0.018187361,0.010360967,0.004907181,0.008817063,0.002154897,2016,0.0,-0.252810693,-0.018659215500000007,-0.2445096545,0,C27
423,-0.010137993,0.010080762,0.002126462,0.010729664,-0.003230833,2017,1.2e-05,-0.257692399,-0.018659215500000007,-0.2445096545,0,C27
423,0.007852671,0.007641507,-0.003712027,-0.001580352,-0.001391382,2018,8.85e-06,-0.085383871,-0.018659215500000007,-0.2445096545,0,C27
423,0.013903695,0.00936148,-0.003910268,-0.003282108,0.003982984,2019,0.0,-0.006536858,-0.018659215500000007,-0.2445096545,0,C27
425,0.020734499,0.007217368,0.007353638,0.001494592,-0.002763485,2016,4.28e-05,0.125090687,0.269478267,0.876535787,1,C35
425,0.00983218,0.011891054,0.00657013,0.006118141,-0.000655814,2017,3.1e-05,0.050107334,0.269478267,0.876535787,1,C35
425,0.004729652,0.012141135,0.004303664,0.006139529,-0.00103895,2018,5.69e-05,0.305635281,0.269478267,0.876535787,1,C35
425,-0.002439183,0.012427837,0.004406837,0.00454399,0.00135857,2019,2.48e-05,0.071627698,0.269478267,0.876535787,1,C35
426,0.018948439,0.013300279,-0.001984273,-0.020029831,0.006618088,2016,1.66e-05,-0.211307585,0.08051506800000001,0.09593169666666668,0,B09
426,0.005508686,0.011184804,0.000516614,-0.008965332,0.001321428,2017,1.29e-05,-0.263410978,0.08051506800000001,0.09593169666666668,0,B09
426,-0.032879954,0.010453912,0.011956898,0.000445266,0.001424302,2019,0.0,0.077693657,0.08051506800000001,0.09593169666666668,0,B09
428,-0.009554023,0.011335596,0.013007788,-0.00208385,0.004686339,2016,0.0,-0.455714251,0.012895744500000007,-0.555871212,0,H61
428,-0.002072923,0.009130107,0.006215039,-0.000856069,-0.001183146,2017,0.0,0.030479947,0.012895744500000007,-0.555871212,0,H61
428,0.017580806,0.009611793,0.006547167,-0.0022079,0.004832331,2018,0.0,0.111969458,0.012895744500000007,-0.555871212,0,H61
428,0.007145351,0.009628436,0.010864957,0.001954591,-0.00065854,2019,1.95e-05,-0.169288328,0.012895744500000007,-0.555871212,0,H61
429,-0.015452106,0.010198332,0.008885618,-0.003933223,0.007219769,2016,0.0,-0.114727937,0.22788946075,-1.0,0,G54
429,0.008451721,0.010541422,0.009366755,0.007710637,-0.000824676,2017,0.0,0.101742783,0.22788946075,-1.0,0,G54
429,0.038132416,0.007129824,0.002930301,0.004051205,0.001941111,2018,0.0,-0.088176811,0.22788946075,-1.0,0,G54
429,-0.012148044,0.003571658,0.000228027,0.001331152,-0.001372251,2019,0.0,0.072108134,0.22788946075,-1.0,0,G54
430,-0.044875815,0.008996939,0.015438221,0.004203574,0.000665977,2016,0.0,-0.384218444,-0.50284254575,-1.0,0,N78
430,-0.005511927,0.009738619,0.008205508,0.004129893,0.003112178,2017,0.0,-0.163748394,-0.50284254575,-1.0,0,N78
430,-0.009955904,0.007236927,0.010773869,0.003074376,-0.001917015,2018,0.0,-0.183162349,-0.50284254575,-1.0,0,N78
430,-0.0331842,0.010318976,0.011341769,0.000591954,0.001690651,2019,0.0,0.138780642,-0.50284254575,-1.0,0,N78
488,0.005281733,0.011477248,0.014932454,0.014395901,0.000889326,2016,0.0,-0.013455323,-0.41254971474999996,0.10776071575,0,C22
488,-0.005605918,0.014143338,-0.000861832,0.004539839,0.001488556,2017,9.84e-06,-0.356002561,-0.41254971474999996,0.10776071575,0,C22
488,-0.062052673,0.015259819,0.013182106,0.013295577,-0.002843849,2018,8.98e-06,-0.047311389,-0.41254971474999996,0.10776071575,0,C22
488,-0.011187325,0.012162916,0.008172223,0.006944796,0.000397665,2019,8.13e-06,0.668631987,-0.41254971474999996,0.10776071575,0,C22
498,0.003749949,0.011592447,0.011748638,0.000437939,0.003526605,2016,3.49e-05,-0.413479064,0.36425902325,0.8911350235,1,E48
498,0.009412138,0.015159325,0.004185207,0.000340409,-0.001979918,2017,0.000114165,0.264962364,0.36425902325,0.8911350235,1,E48
498,-0.008287271,0.009503657,0.013143549,0.006662631,-0.001982963,2018,2.53e-05,-0.085778958,0.36425902325,0.8911350235,1,E48
498,0.1445407,0.010144191,0.005406861,0.001835334,-0.003559816,2019,3.56e-05,0.137111844,0.36425902325,0.8911350235,1,E48
501,0.012541931,0.011504316,0.009056137,0.010182837,0.000324731,2016,0.0,-0.344499918,-0.13405699675,-1.0,0,F52
501,-0.000405211,0.011249816,0.005949503,0.008169146,0.000769897,2017,0.0,-0.116442372,-0.13405699675,-1.0,0,F52
501,-0.011639436,0.009964751,0.008968723,0.003819035,-0.001547946,2018,0.0,0.462140381,-0.13405699675,-1.0,0,F52
501,-0.01567539,0.010164423,0.001798158,0.001138853,0.002303137,2019,0.0,-0.256044964,-0.13405699675,-1.0,0,F52
503,0.043354487,0.009406481,0.010413029,-0.0087779,-0.003110198,2016,0.0,0.263908912,0.7118049636666667,-1.0,0,I64
503,0.048289615,0.011924677,-0.007790986,-0.028061676,0.00067097,2018,0.0,-0.360954483,0.7118049636666667,-1.0,0,I64
503,0.0630094,0.015817848,0.008426319,-0.00134442,-0.002426334,2019,0.0,-0.345422213,0.7118049636666667,-1.0,0,I64
505,0.065665134,0.00676799,0.01208531,0.000742961,-0.003863912,2018,0.0,0.16067098,0.8633104695,-1.0,1,C13
505,0.071406733,0.008348885,0.013501193,0.001791895,0.000565112,2019,0.0,-0.078379955,0.8633104695,-1.0,1,C13
506,-0.024886183,0.008239111,0.010031734,-0.008902466,0.003948317,2016,0.0,-0.635222916,-0.025222771666666643,0.23010851766666665,1,B09
506,0.151622028,0.010564022,0.01077907,0.022836349,-0.004416452,2018,3.84e-05,-0.397343129,-0.025222771666666643,0.23010851766666665,1,B09
506,-0.04408806,0.008450733,0.009430287,-0.007712982,-0.001371875,2019,2.08e-05,-0.14680882,-0.025222771666666643,0.23010851766666665,1,B09
507,0.020222995,0.01050049,0.007003947,-0.00542444,0.003163061,2016,8.1e-05,-0.274035015,0.42707012150000007,0.973076045,1,G55
507,0.016757734,0.009398451,0.014699742,-0.001035742,-0.00986246,2017,8.14e-05,-0.347979932,0.42707012150000007,0.973076045,1,G55
507,0.029702141,0.012480637,0.011477199,0.001026991,0.003208376,2018,7.8e-05,-0.15547455,0.42707012150000007,0.973076045,1,G55
507,-0.004245769,0.009889187,0.006032607,0.002943186,-0.001821034,2019,6.96e-05,0.148525821,0.42707012150000007,0.973076045,1,G55
509,0.016336939,0.01075766,0.015562513,-0.0015784,0.001456104,2016,0.0,-0.546417403,-0.373396734,-1.0,0,C29
509,-0.034873836,0.007727904,0.018667803,0.007160586,-0.005220353,2017,0.0,-0.046467683,-0.373396734,-1.0,0,C29
510,-0.036435144,0.002612642,0.006199039,-0.012431858,-0.00077037,2016,0.0,-0.503714271,-0.191747913,-1.0,0,C26
510,0.001528768,0.010430689,0.02435021,0.013668442,0.005267564,2017,0.0,-0.012810914,-0.191747913,-1.0,0,C26
510,-0.025598985,0.010867738,0.013676051,0.006065694,0.004061141,2018,0.0,-0.049737718,-0.191747913,-1.0,0,C26
510,0.009237211,0.012244909,0.013980449,0.005700221,0.000678312,2019,0.0,0.06309838,-0.191747913,-1.0,0,C26
513,0.059048021,0.011744014,0.013656233,0.016051566,0.000146593,2016,0.0,0.118046929,-0.15551303325,-1.0,0,C27
513,-0.005212719,0.008826828,0.006596954,0.009482006,-0.00071145,2017,0.0,-0.255590134,-0.15551303325,-1.0,0,C27
513,-0.020731582,0.014441713,-0.00913281,-0.009763335,-0.001840685,2018,0.0,0.975245586,-0.15551303325,-1.0,0,C27
513,-0.012863172,0.011515639,0.000542692,0.000154698,-0.001201317,2019,0.0,0.052757079,-0.15551303325,-1.0,0,C27
514,0.031277666,0.012637978,0.0095237,-0.001074442,0.001406018,2016,2.4e-05,-0.408399738,0.15694560925,-0.09717007449999998,1,K70
514,-0.002565635,0.008690088,0.0053691,-0.006938213,-0.005354961,2017,0.0,0.052809339,0.15694560925,-0.09717007449999998,1,K70
514,0.07973219,0.01215701,0.008507797,0.004003634,0.00624883,2018,0.0,-0.219621915,0.15694560925,-0.09717007449999998,1,K70
514,-0.020939801,0.009857143,0.016465147,0.006727352,-0.002111055,2019,2.22e-05,-0.11752715,0.15694560925,-0.09717007449999998,1,K70
516,0.027190613,0.011477004,0.006965636,-0.005909209,-0.00127383,2016,1.45e-05,-0.145102081,-0.31089161675,-0.58183413775,0,F52
516,-0.015796796,0.008205644,0.003830168,-0.005675903,-0.001735104,2017,0.0,0.062622813,-0.31089161675,-0.58183413775,0,F52
516,0.006025361,0.005521926,0.011273973,-0.000337916,0.001534669,2018,0.0,-0.214948441,-0.31089161675,-0.58183413775,0,Q83
516,-0.070031394,0.01123039,0.009995369,0.006669287,-0.002660546,2019,0.0,3.580935784,-0.31089161675,-0.58183413775,0,Q83
517,-0.042411069,0.0105909,0.00948516,-0.007086922,0.005553989,2016,0.0,-0.348022773,0.19536513125000002,-1.0,0,K70
517,-0.000434622,0.008716052,0.002625263,-0.006502798,0.001613841,2017,0.0,-0.011789711,0.19536513125000002,-1.0,0,K70
517,0.045770807,0.014465998,0.007480048,0.007418776,0.008259993,2018,0.0,-0.182047569,0.19536513125000002,-1.0,0,K70
517,0.051880782,0.011615713,0.016598727,0.013573525,-0.000648158,2019,0.0,0.078397146,0.19536513125000002,-1.0,0,K70
518,-0.017450932,0.009362665,-0.002097635,-0.001770184,-0.003799536,2016,0.0,-0.468604197,-0.49878507775,-1.0,0,C27
518,-0.009391133,0.010395149,0.003583436,-0.006095758,0.003348332,2017,0.0,-0.148988503,-0.49878507775,-1.0,0,C27
518,-0.026985063,0.010987139,0.009786248,0.003488109,0.004759352,2018,0.0,0.14781997,-0.49878507775,-1.0,0,C27
518,-0.021186041,0.008780901,0.014739136,0.001070613,-0.003183948,2019,0.0,-0.129207934,-0.49878507775,-1.0,0,C27
519,-0.081762952,0.010919834,0.005966899,-0.019997874,0.008467908,2016,1.06e-05,-0.392954556,0.05328131699999998,-0.6180342255,0,C30
519,0.008523789,0.012266366,-0.003844433,-0.022816342,0.003555555,2017,0.0,-0.014795763,0.05328131699999998,-0.6180342255,0,C35
519,0.038633229,0.00748274,0.003775394,-0.015979552,0.003115224,2018,0.0,0.206617205,0.05328131699999998,-0.6180342255,0,C35
519,-0.020681537,0.009710462,0.006765933,-0.014075982,0.00844857,2019,0.0,0.120720366,0.05328131699999998,-0.6180342255,0,C35
520,1.823496862,0.021047778,0.180906088,0.061169131,0.099803605,2016,0.0,-0.479804232,0.2246015045,-0.5535104365,1,G55
520,0.004227345,0.010325289,0.004275391,-0.010834903,0.00127597,2017,2.89e-05,0.104317294,0.2246015045,-0.5535104365,1,G55
520,0.008750704,0.010700673,0.007759353,-0.004738824,0.003379505,2018,0.0,0.04249389,0.2246015045,-0.5535104365,1,G55
520,-0.050241081,0.007166581,0.009887336,0.000987779,-0.002920226,2019,0.0,-0.113078066,0.2246015045,-0.5535104365,1,G55
521,0.002351379,0.011613359,0.00803831,0.005255305,-0.001141287,2016,0.0,-0.409319538,-0.07665737424999998,-1.0,1,C38
521,-0.003296291,0.015080328,0.011058804,0.009380074,0.00037655,2017,0.0,-0.056635303,-0.07665737424999998,-1.0,1,C38
521,0.024782285,0.010967488,0.00921493,0.001322499,0.003760494,2018,0.0,-0.17308031,-0.07665737424999998,-1.0,1,C38
521,-0.023303258,0.011408151,0.012793265,0.000693617,0.000995395,2019,0.0,0.154034155,-0.07665737424999998,-1.0,1,C38
523,0.012776749,0.011864192,0.008408227,-0.008853447,0.004892515,2016,0.0,-0.23004304,0.349313743,0.2120133976666667,0,C26
523,0.005468457,0.012192437,0.009518457,0.003492403,0.001710409,2017,3.42e-05,-0.180495865,0.349313743,0.2120133976666667,0,C26
523,0.021443349,0.010330237,0.013672271,0.002231149,0.004837793,2019,2.11e-05,-0.538565784,0.349313743,0.2120133976666667,0,C26
524,0.005572637,0.009654192,0.01588555,-0.003757416,0.000209765,2017,2.99e-05,-0.044601977,0.5590159916666666,0.8153014836666667,0,H61
524,0.029792271,0.010726093,0.005411832,-0.000923746,-0.000679399,2018,4.79e-05,-0.275371756,0.5590159916666666,0.8153014836666667,0,H61
524,0.032306951,0.010571937,0.009134484,0.00268798,-0.000973181,2019,1.63e-05,0.233862589,0.5590159916666666,0.8153014836666667,0,H61
526,-0.026744251,0.009844479,0.012433707,0.003170153,0.000799455,2019,0.0,-0.544980672,-0.441919192,-1.0,0,P82
528,0.028602389,0.012526405,0.009097782,0.006299956,0.003276743,2016,0.000126078,0.239461948,0.28726391274999996,0.9301840495,1,C35
528,0.011339407,0.014860114,0.006298041,0.00445489,-0.000478725,2017,9.8e-05,-0.185923565,0.28726391274999996,0.9301840495,1,C35
528,-0.006804649,0.012812445,0.012596864,0.008115125,-0.001806858,2018,3.46e-05,-0.045058657,0.28726391274999996,0.9301840495,1,C35
