"Symbol","ShortName","EndDate","ListedCoID","IndustryNameC","IndustryCodeC"
"000070","特发信息","2015-12-31","101681","电气机械及器材制造业","C38"
"000070","特发信息","2016-12-31","101681","电气机械及器材制造业","C38"
"000070","特发信息","2017-12-31","101681","电气机械及器材制造业","C38"
"000070","特发信息","2018-12-31","101681","电气机械及器材制造业","C38"
"000070","特发信息","2019-12-31","101681","电气机械及器材制造业","C38"
"000070","特发信息","2020-12-31","101681","电气机械及器材制造业","C38"
"000070","特发信息","2021-12-31","101681","电气机械及器材制造业","C38"
"000078","海王生物","2014-12-31","101682","零售业","F52"
"000078","海王生物","2015-12-31","101682","零售业","F52"
"000078","海王生物","2016-12-31","101682","零售业","F52"
"000078","海王生物","2017-12-31","101682","零售业","F52"
"000078","海王生物","2018-12-31","101682","零售业","F52"
"000078","海王生物","2019-12-31","101682","零售业","F52"
"000078","海王生物","2020-12-31","101682","零售业","F52"
"000078","海王生物","2021-12-31","101682","零售业","F52"
"000088","盐田港","2014-12-31","101671","道路运输业","G54"
"000088","盐田港","2015-12-31","101671","道路运输业","G54"
"000088","盐田港","2016-12-31","101671","道路运输业","G54"
"000088","盐田港","2017-12-31","101671","道路运输业","G54"
"000088","盐田港","2018-12-31","101671","道路运输业","G54"
"000088","盐田港","2019-12-31","101671","道路运输业","G54"
"000088","盐田港","2020-12-31","101671","道路运输业","G54"
"000088","盐田港","2021-12-31","101671","道路运输业","G54"
"000089","深圳机场","2014-12-31","101672","航空运输业","G56"
"000089","深圳机场","2015-12-31","101672","航空运输业","G56"
"000089","深圳机场","2016-12-31","101672","航空运输业","G56"
"000089","深圳机场","2017-12-31","101672","航空运输业","G56"
"000089","深圳机场","2018-12-31","101672","航空运输业","G56"
"000089","深圳机场","2019-12-31","101672","航空运输业","G56"
"000089","深圳机场","2020-12-31","101672","航空运输业","G56"
"000089","深圳机场","2021-12-31","101672","航空运输业","G56"
"000090","天健集团","2014-12-31","101674","土木工程建筑业","E48"
"000090","天健集团","2015-12-31","101674","土木工程建筑业","E48"
"000090","天健集团","2016-12-31","101674","土木工程建筑业","E48"
"000090","天健集团","2017-12-31","101674","土木工程建筑业","E48"
"000090","天健集团","2018-12-31","101674","土木工程建筑业","E48"
"000090","天健集团","2019-12-31","101674","土木工程建筑业","E48"
"000090","天健集团","2020-12-31","101674","土木工程建筑业","E48"
"000090","天健集团","2021-12-31","101674","土木工程建筑业","E48"
"000096","广聚能源","2014-12-31","101692","批发业","F51"
"000096","广聚能源","2015-12-31","101692","批发业","F51"
"000096","广聚能源","2016-12-31","101692","批发业","F51"
"000096","广聚能源","2017-12-31","101692","批发业","F51"
"000096","广聚能源","2018-12-31","101692","批发业","F51"
"000096","广聚能源","2019-12-31","101692","批发业","F51"
"000096","广聚能源","2020-12-31","101692","批发业","F51"
"000096","广聚能源","2021-12-31","101692","批发业","F51"
"000099","中信海直","2014-12-31","102270","航空运输业","G56"
"000099","中信海直","2015-12-31","102270","航空运输业","G56"
"000099","中信海直","2016-12-31","102270","航空运输业","G56"
"000099","中信海直","2017-12-31","102270","航空运输业","G56"
"000099","中信海直","2018-12-31","102270","航空运输业","G56"
"000099","中信海直","2019-12-31","102270","航空运输业","G56"
"000099","中信海直","2020-12-31","102270","航空运输业","G56"
"000099","中信海直","2021-12-31","102270","航空运输业","G56"
"000100","TCL集团","2014-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000100","TCL集团","2015-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000100","TCL集团","2016-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000100","TCL集团","2017-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000100","TCL集团","2018-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000100","TCL科技","2019-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000100","TCL科技","2020-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000100","TCL科技","2021-12-31","102272","计算机、通信和其他电子设备制造业","C39"
"000150","宜华健康","2014-12-31","101838","房地产业","K70"
"000150","宜华健康","2015-12-31","101838","房地产业","K70"
"000150","宜华健康","2016-12-31","101838","卫生","Q83"
"000150","宜华健康","2017-12-31","101838","卫生","Q83"
"000150","宜华健康","2018-12-31","101838","卫生","Q83"
"000150","宜华健康","2019-12-31","101838","卫生","Q83"
"000150","宜华健康","2020-12-31","101838","卫生","Q83"
"000150","宜华健康","2021-12-31","101838","卫生","Q83"
"000151","中成股份","2014-12-31","101839","批发业","F51"
"000151","中成股份","2015-12-31","101839","批发业","F51"
"000151","中成股份","2016-12-31","101839","批发业","F51"
"000151","中成股份","2017-12-31","101839","批发业","F51"
"000151","中成股份","2018-12-31","101839","批发业","F51"
"000151","中成股份","2019-12-31","101839","批发业","F51"
"000151","中成股份","2020-12-31","101839","批发业","F51"
"000151","中成股份","2021-12-31","101839","批发业","F51"
"000153","丰原药业","2014-12-31","101840","医药制造业","C27"
"000153","丰原药业","2015-12-31","101840","医药制造业","C27"
"000153","丰原药业","2016-12-31","101840","医药制造业","C27"
"000153","丰原药业","2017-12-31","101840","医药制造业","C27"
"000153","丰原药业","2018-12-31","101840","医药制造业","C27"
"000153","丰原药业","2019-12-31","101840","医药制造业","C27"
"000153","丰原药业","2020-12-31","101840","医药制造业","C27"
"000153","丰原药业","2021-12-31","101840","医药制造业","C27"
"000155","ST 川化","2014-12-31","101841","化学原料及化学制品制造业","C26"
"000155","*ST 川化","2015-12-31","101841","化学原料及化学制品制造业","C26"
"000155","*ST 川化","2016-12-31","101841","化学原料及化学制品制造业","C26"
"000155","川化股份","2017-12-31","101841","化学原料及化学制品制造业","C26"
"000155","川能动力","2018-12-31","101841","化学原料及化学制品制造业","C26"
"000155","川能动力","2019-12-31","101841","化学原料及化学制品制造业","C26"
"000155","川能动力","2020-12-31","101841","电力、热力生产和供应业","D44"
"000155","川能动力","2021-12-31","101841","电力、热力生产和供应业","D44"
"000156","华数传媒","2014-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000156","华数传媒","2015-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000156","华数传媒","2016-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000156","华数传媒","2017-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000156","华数传媒","2018-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000156","华数传媒","2019-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000156","华数传媒","2020-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000156","华数传媒","2021-12-31","101842","广播、电视、电影和影视录音制作业","R86"
"000157","中联重科","2014-12-31","103592","专用设备制造业","C35"
"000157","中联重科","2015-12-31","103592","专用设备制造业","C35"
"000157","中联重科","2016-12-31","103592","专用设备制造业","C35"
"000157","中联重科","2017-12-31","103592","专用设备制造业","C35"
"000157","中联重科","2018-12-31","103592","专用设备制造业","C35"
"000157","中联重科","2019-12-31","103592","专用设备制造业","C35"
"000157","中联重科","2020-12-31","103592","专用设备制造业","C35"
"000157","中联重科","2021-12-31","103592","专用设备制造业","C35"
"000158","常山股份","2014-12-31","101684","纺织业","C17"
"000158","常山股份","2015-12-31","101684","纺织业","C17"
"000158","常山股份","2016-12-31","101684","纺织业","C17"
"000158","常山北明","2017-12-31","101684","纺织业","C17"
"000158","常山北明","2018-12-31","101684","纺织业","C17"
"000158","常山北明","2019-12-31","101684","软件和信息技术服务业","I65"
"000158","常山北明","2020-12-31","101684","软件和信息技术服务业","I65"
"000158","常山北明","2021-12-31","101684","软件和信息技术服务业","I65"
"000159","国际实业","2014-12-31","101705","批发业","F51"
"000159","国际实业","2015-12-31","101705","批发业","F51"
"000159","国际实业","2016-12-31","101705","批发业","F51"
"000159","国际实业","2017-12-31","101705","批发业","F51"
"000159","国际实业","2018-12-31","101705","批发业","F51"
"000159","国际实业","2019-12-31","101705","批发业","F51"
"000159","国际实业","2020-12-31","101705","批发业","F51"
"000159","国际实业","2021-12-31","101705","批发业","F51"
"000166","申万宏源","2014-12-31","104100","资本市场服务","J67"
"000166","申万宏源","2015-12-31","104100","资本市场服务","J67"
"000166","申万宏源","2016-12-31","104100","资本市场服务","J67"
"000166","申万宏源","2017-12-31","104100","资本市场服务","J67"
"000166","申万宏源","2018-12-31","104100","资本市场服务","J67"
"000166","申万宏源","2019-12-31","104100","资本市场服务","J67"
"000166","申万宏源","2020-12-31","104100","资本市场服务","J67"
"000166","申万宏源","2021-12-31","104100","资本市场服务","J67"
"000301","东方市场","2014-12-31","101795","电力、热力生产和供应业","D44"
"000301","东方市场","2015-12-31","101795","电力、热力生产和供应业","D44"
"000301","东方市场","2016-12-31","101795","电力、热力生产和供应业","D44"
"000301","东方市场","2017-12-31","101795","电力、热力生产和供应业","D44"
"000301","东方盛虹","2018-12-31","101795","化学纤维制造业","C28"
"000301","东方盛虹","2019-12-31","101795","化学纤维制造业","C28"
"000301","东方盛虹","2020-12-31","101795","化学纤维制造业","C28"
"000301","东方盛虹","2021-12-31","101795","化学纤维制造业","C28"
"000333","美的集团","2014-12-31","106591","电气机械及器材制造业","C38"
"000333","美的集团","2015-12-31","106591","电气机械及器材制造业","C38"
"000333","美的集团","2016-12-31","106591","电气机械及器材制造业","C38"
"000333","美的集团","2017-12-31","106591","电气机械及器材制造业","C38"
"000333","美的集团","2018-12-31","106591","电气机械及器材制造业","C38"
"000333","美的集团","2019-12-31","106591","电气机械及器材制造业","C38"
"000333","美的集团","2020-12-31","106591","电气机械及器材制造业","C38"
"000333","美的集团","2021-12-31","106591","电气机械及器材制造业","C38"
"000338","潍柴动力","2014-12-31","102980","汽车制造业","C36"
"000338","潍柴动力","2015-12-31","102980","汽车制造业","C36"
"000338","潍柴动力","2016-12-31","102980","汽车制造业","C36"
"000338","潍柴动力","2017-12-31","102980","汽车制造业","C36"
"000338","潍柴动力","2018-12-31","102980","汽车制造业","C36"
"000338","潍柴动力","2019-12-31","102980","汽车制造业","C36"
"000338","潍柴动力","2020-12-31","102980","汽车制造业","C36"
"000338","潍柴动力","2021-12-31","102980","汽车制造业","C36"
"000400","许继电气","2014-12-31","102298","电气机械及器材制造业","C38"
